Date,S&P Price,S&P Dividend,S&P Earnings,CPI,Long Rate,Real Price,Real Dividend,Real Earnings,CAPE10,Mean,Median,MoM Price,Div Yield,MoM TR,TR+1,3 month TR,6 month TR,12 month TR,24 month TR,36 month TR
1871.01,4.44,0.26,0.4,12.46,5.32,85.84,5.03,7.73,,,,,0.00487988,,,0.082350674,0.09476657,0.155934,0.285545206,0.255046413
1871.02,4.5,0.26,0.4,12.84,5.32,84.42,4.88,7.5,,,,0.013513514,0.004814815,0.018328328,1.018328328,0.094516593,0.093562472,0.145033985,0.278621712,0.276545103
1871.03,4.61,0.26,0.4,13.03,5.33,85.22,4.81,7.39,,,,0.024444444,0.004699928,0.029144372,1.029144372,0.059548379,0.078442426,0.154053672,0.239043528,0.22951709
1871.04,4.74,0.26,0.4,12.56,5.33,90.94,4.99,7.67,,,,0.028199566,0.004571027,0.032770593,1.032770593,0.011471232,-0.004785333,0.153328249,0.18944251,0.164900751
1871.05,4.86,0.26,0.4,12.27,5.33,95.41,5.1,7.85,,,,0.025316456,0.004458162,0.029774618,1.029774618,-0.000871728,-0.018520206,0.125026197,0.163251746,0.108652936
1871.06,4.82,0.26,0.4,12.08,5.34,96.12,5.18,7.98,,,,-0.008230453,0.004495159,-0.003735294,0.996264706,0.017832169,0.010894735,0.123480478,0.157680667,0.114703202
1871.07,4.73,0.26,0.4,12.08,5.34,94.33,5.18,7.98,,,,-0.018672199,0.004580691,-0.014091509,0.985908491,-0.016072197,0.055872577,0.138087899,0.178169763,0.137606971
1871.08,4.79,0.26,0.4,11.89,5.34,97.05,5.27,8.1,,,,0.012684989,0.004523312,0.017208302,1.017208302,-0.017663876,0.047067739,0.111036677,0.164453004,0.127749702
1871.09,4.84,0.26,0.4,12.18,5.35,95.76,5.14,7.91,,,,0.010438413,0.004476584,0.014914997,1.014914997,-0.006815892,0.070111528,0.080505257,0.066281947,0.135308177
1871.1,4.59,0.26,0.4,12.37,5.35,89.42,5.07,7.79,,,,-0.051652893,0.004720407,-0.046932486,0.953067514,0.073119973,0.158873847,0.143806587,0.028634414,0.195822467
1871.11,4.64,0.26,0.4,12.37,5.35,90.4,5.07,7.79,,,,0.010893246,0.00466954,0.015562786,1.015562786,0.065895587,0.146255077,0.127434522,-0.01649445,0.194980253
1871.12,4.74,0.26,0.4,12.65,5.36,90.26,4.95,7.62,,,,0.021551724,0.004571027,0.026122751,1.026122751,0.077455348,0.111372371,0.130786359,0.054583958,0.163968013
1872.01,4.86,0.26,0.4,12.65,5.36,92.55,5.01,7.66,,,,0.025316456,0.004458162,0.029774618,1.029774618,0.079910798,0.077864814,0.112126822,0.085742277,0.137159976
1872.02,4.88,0.27,0.41,12.65,5.38,92.93,5.08,7.71,,,,0.004115226,0.004610656,0.008725882,1.008725882,0.075391522,0.061093409,0.116667041,0.114853463,0.13168357
1872.03,5.04,0.27,0.41,12.84,5.4,94.55,5.07,7.64,,,,0.032786885,0.004464286,0.037251171,1.037251171,0.03147882,0.009712753,0.07364463,0.065389869,0.111830544
1872.04,5.18,0.27,0.41,13.13,5.42,95.06,5.02,7.52,,,,0.027777778,0.004343629,0.032121407,1.032121407,-0.001894586,-0.01300164,0.031313081,0.010034005,0.097487522
1872.05,5.18,0.28,0.41,13.13,5.43,95.06,5.08,7.57,,,,0,0.004504505,0.004504505,1.004504505,-0.013295728,-0.016419169,0.033977475,-0.01455367,0.056791092
1872.06,5.13,0.28,0.42,13.03,5.45,94.83,5.18,7.67,,,,-0.00965251,0.004548408,-0.005104102,0.994895898,-0.021101807,0.017468482,0.030441284,-0.007812576,0.047292949
1872.07,5.1,0.28,0.42,12.84,5.47,95.68,5.31,7.83,,,,-0.005847953,0.004575163,-0.00127279,0.99872721,-0.011128137,0.031786925,0.035218601,-0.000422576,0.057192498
1872.08,5.04,0.29,0.42,12.94,5.49,93.86,5.34,7.82,,,,-0.011764706,0.004794974,-0.006969732,0.993030268,-0.003165529,0.05237393,0.048077915,0.01504273,0.075699126
1872.09,4.95,0.29,0.42,13.03,5.51,91.51,5.36,7.81,,,,-0.017857143,0.004882155,-0.012974988,0.987025012,0.039401738,0.063316896,-0.013163573,0.050719716,0.086397223
1872.1,4.97,0.29,0.43,12.75,5.53,93.93,5.54,8.03,,,,0.004040404,0.004862508,0.008902912,1.008902912,0.043398001,0.044898474,-0.100692,0.045476115,0.066031004
1872.11,4.95,0.3,0.43,13.13,5.54,90.84,5.45,7.85,,,,-0.004024145,0.005050505,0.00102636,1.00102636,0.055715829,0.051237928,-0.127660604,0.059911001,0.088366517
1872.12,5.07,0.3,0.43,12.94,5.56,94.41,5.59,8.01,,,,0.024242424,0.004930966,0.029173391,1.029173391,0.023008581,0.012750078,-0.067388858,0.029343875,0.06356507
1873.01,5.11,0.3,0.43,12.94,5.58,95.16,5.63,8.05,,,,0.007889546,0.004892368,0.012781914,1.012781914,0.001438065,0.003325954,-0.023724403,0.022509262,0.077656334
1873.02,5.15,0.31,0.44,13.23,5.57,93.83,5.56,7.93,,,,0.007827789,0.005016181,0.01284397,1.01284397,-0.004241578,-0.004082213,-0.001624099,0.013447634,0.084189148
1873.03,5.11,0.31,0.44,13.23,5.56,93.11,5.6,7.97,,,,-0.00776699,0.005055447,-0.002711543,0.997288457,-0.010027778,-0.071926318,-0.007688542,0.035566623,0.090758055
1873.04,5.04,0.31,0.44,13.23,5.55,91.83,5.65,8.02,,,,-0.01369863,0.005125661,-0.008572969,0.991427031,0.001885178,-0.139334565,-0.020632993,0.06416523,0.065056874
1873.05,5.05,0.31,0.44,12.94,5.54,94.04,5.82,8.24,,,,0.001984127,0.005115512,0.007099639,1.007099639,0.000160044,-0.170178917,-0.046936366,0.02206394,0.024885743
1873.06,4.98,0.32,0.45,12.56,5.53,95.55,6.04,8.54,,,,-0.013861386,0.005354752,-0.008506634,0.991493366,-0.062525532,-0.079130021,-0.037123765,0.016353833,0.032487104
1873.07,4.97,0.32,0.45,12.56,5.53,95.36,6.09,8.59,,,,-0.002008032,0.005365526,0.003357494,1.003357494,-0.14095402,-0.026960687,-0.034428648,0.021226336,0.022908743
1873.08,4.97,0.32,0.45,12.56,5.52,95.36,6.14,8.63,,,,0,0.005365526,0.005365526,1.005365526,-0.170311704,0.002468189,-0.03151978,0.026354157,-0.018265017
1873.09,4.59,0.32,0.45,12.56,5.51,88.07,6.19,8.68,,,,-0.076458753,0.005809731,-0.070649021,0.929350979,-0.017711938,0.069216246,0.064735439,0.100888853,-0.00098774
1873.1,4.19,0.33,0.46,12.27,5.5,82.26,6.38,8.93,,,,-0.087145969,0.006563246,-0.080582724,0.919417276,0.132697592,0.137918368,0.162533988,0.185390326,0.088083558
1873.11,4.04,0.33,0.46,11.89,5.49,81.85,6.64,9.27,,,,-0.035799523,0.006806931,-0.028992592,0.971007408,0.208246752,0.148517016,0.215021362,0.247641138,0.106980284
1873.12,4.42,0.33,0.46,12.18,5.48,87.45,6.53,9.1,,,,0.094059406,0.006221719,0.100281125,1.100281125,0.088495612,0.045615839,0.103722471,0.140416431,0.007524966
1874.01,4.66,0.33,0.46,12.37,5.47,90.78,6.43,8.96,,,,0.054298643,0.005901288,0.06019993,1.06019993,0.004609152,-0.007674881,0.047357186,0.103844383,-0.051178246
1874.02,4.8,0.33,0.46,12.37,5.44,93.51,6.43,8.96,,,,0.030042918,0.005729167,0.035772085,1.035772085,-0.049435048,-0.033904286,0.015096251,0.085952843,-0.13173682
1874.03,4.73,0.33,0.46,12.37,5.4,92.15,6.43,8.96,,,,-0.014583333,0.005813953,-0.00876938,0.99123062,-0.039393612,-0.00419074,0.043590311,0.099209372,-0.162422066
1874.04,4.6,0.33,0.46,12.18,5.37,91.02,6.53,9.1,,,,-0.027484144,0.005978261,-0.021505883,0.978494117,-0.012227675,0.021632149,0.086584725,0.087495154,-0.199811314
1874.05,4.48,0.33,0.46,12.08,5.34,89.34,6.58,9.17,,,,-0.026086957,0.006138393,-0.019948564,0.980051436,0.016338454,0.057904537,0.072398425,0.075359196,-0.177738098
1874.06,4.46,0.33,0.46,11.8,5.3,91.09,6.74,9.4,,,,-0.004464286,0.006165919,0.001701634,1.001701634,0.036646511,0.055571684,0.055539431,0.072294721,-0.231503898
1874.07,4.46,0.33,0.46,11.89,5.27,90.36,6.69,9.32,,,,0,0.006165919,0.006165919,1.006165919,0.034278976,0.055457699,0.057639431,0.059381828,-0.197280399
1874.08,4.47,0.33,0.46,11.8,5.24,91.3,6.74,9.4,,,,0.002242152,0.006152125,0.008394278,1.008394278,0.040897876,0.050720169,0.05975748,0.013686147,-0.14309786
1874.09,4.54,0.33,0.46,11.8,5.2,92.73,6.74,9.4,,,,0.015659955,0.006057269,0.021717224,1.021717224,0.018256149,0.047982131,0.033955303,-0.061727238,-0.104320028
1874.1,4.53,0.33,0.46,11.61,5.17,94.04,6.85,9.55,,,,-0.002202643,0.00607064,0.003867997,1.003867997,0.020476799,0.063577263,0.019660792,-0.064041508,-0.083777396
1874.11,4.57,0.33,0.46,11.51,5.14,95.65,6.91,9.63,,,,0.008830022,0.006017505,0.014847528,1.014847528,0.009436366,0.013700563,0.02684708,-0.088921135,-0.106204111
1874.12,4.54,0.33,0.46,11.51,5.1,95.03,6.91,9.63,,,,-0.006564551,0.006057269,-0.000507283,0.999492717,0.02919303,-3.05551E-05,0.03324564,-0.087157332,-0.10413697
1875.01,4.54,0.33,0.45,11.51,5.07,95.03,6.85,9.45,,,,0,0.006057269,0.006057269,1.006057269,0.042235614,0.002067096,0.053933078,-0.094080065,-0.105192599
1875.02,4.53,0.33,0.44,11.51,5.03,94.82,6.8,9.28,,,,-0.002202643,0.00607064,0.003867997,1.003867997,0.004224335,0.008601064,0.069802831,-0.144649407,-0.123400779
1875.03,4.59,0.32,0.44,11.51,4.99,96.07,6.75,9.1,,,,0.013245033,0.005809731,0.019054764,1.019054764,-0.028394659,-0.013384606,0.053295878,-0.197407329,-0.119357807
1875.04,4.65,0.32,0.43,11.61,4.95,96.53,6.64,8.86,,,,0.013071895,0.005734767,0.018806662,1.018806662,-0.038540726,-0.041291284,0.000837881,-0.263574512,-0.107493357
1875.05,4.47,0.32,0.42,11.32,4.91,95.13,6.76,8.9,,,,-0.038709677,0.005965697,-0.03274398,0.96725602,0.004358318,0.012968837,0.002760887,-0.233249618,-0.070134722
1875.06,4.38,0.32,0.41,11.13,4.87,94.81,6.82,8.87,,,,-0.020134228,0.00608828,-0.014045948,0.985954052,0.015448714,0.033277212,0.015873676,-0.271939939,-0.032742929
1875.07,4.39,0.31,0.4,11.13,4.83,95.03,6.76,8.7,,,,0.002283105,0.005884586,0.008167691,1.008167691,-0.002860816,0.051758991,0.001647439,-0.241027161,-0.016748891
1875.08,4.41,0.31,0.39,11.23,4.79,94.65,6.65,8.44,,,,0.004555809,0.005857899,0.010413707,1.010413707,0.008573155,0.060679856,-0.043473468,-0.191416757,-0.031040648
1875.09,4.37,0.31,0.39,11.13,4.75,94.59,6.66,8.33,,,,-0.009070295,0.005911518,-0.003158777,0.996841223,0.017557261,0.067585083,-0.092540307,-0.133734341,-0.004105707
1875.1,4.3,0.31,0.38,11.13,4.71,93.08,6.6,8.15,,,,-0.016018307,0.006007752,-0.010010555,0.989989445,0.054776512,0.043943655,-0.082088378,-0.101443724,-0.001130805
1875.11,4.37,0.3,0.37,11.04,4.67,95.41,6.6,8.04,,,,0.01627907,0.005720824,0.021999894,1.021999894,0.05166378,-0.01007726,-0.112741437,-0.129572547,-0.021216377
1875.12,4.37,0.3,0.36,10.94,4.63,96.24,6.61,7.93,,,,0,0.005720824,0.005720824,1.005720824,0.049164626,-0.016843046,-0.116528894,-0.132962197,-0.028161915
1876.01,4.46,0.3,0.35,10.85,4.59,99.08,6.66,7.85,,,,0.020594966,0.005605381,0.026200347,1.026200347,-0.010270287,-0.047645471,-0.140438844,-0.150982714,-0.013321306
1876.02,4.52,0.3,0.35,10.85,4.58,100.42,6.66,7.7,,,,0.013452915,0.005530973,0.018983888,1.018983888,-0.058707964,-0.098194873,-0.200459591,-0.1805974,0.007373215
1876.03,4.51,0.3,0.34,10.85,4.57,100.19,6.66,7.55,,,,-0.002212389,0.005543237,0.003330848,1.003330848,-0.062914504,-0.149988411,-0.238017837,-0.163917555,-0.00785334
1876.04,4.34,0.3,0.33,10.75,4.56,97.27,6.72,7.47,,,,-0.037694013,0.005760369,-0.031933645,0.968066355,-0.037763021,-0.120726854,-0.264191033,-0.108240545,0.062873443
1876.05,4.18,0.3,0.33,10.37,4.54,97.12,6.97,7.59,,,,-0.036866359,0.005980861,-0.030885498,0.969114502,-0.04194969,-0.103709283,-0.235360701,-0.072694907,0.150609859
1876.06,4.15,0.3,0.32,10.09,4.53,99.15,7.17,7.65,,,,-0.007177033,0.006024096,-0.001152937,0.998847063,-0.092919918,-0.101393625,-0.283316343,-0.047856939,0.162391184
1876.07,4.1,0.3,0.31,10.09,4.52,97.96,7.17,7.49,,,,-0.012048193,0.006097561,-0.005950632,0.994049368,-0.086219751,-0.097435745,-0.242275466,-0.018366073,0.197555623
1876.08,3.93,0.3,0.31,10.18,4.51,93.02,7.1,7.26,,,,-0.041463415,0.006361323,-0.035102091,0.964897909,-0.06446383,-0.113400018,-0.154667209,0.012997882,0.255166113
1876.09,3.69,0.3,0.3,10.28,4.5,86.53,7.04,7.04,,,,-0.061068702,0.006775068,-0.054293635,0.945706365,-0.009341741,-0.103562619,-0.045394891,0.097452924,0.381382813
1876.1,3.67,0.3,0.29,10.47,4.49,84.5,6.91,6.75,,,,-0.005420054,0.006811989,0.001391935,1.001391935,-0.01227428,-0.163162243,-0.021086285,0.088197567,0.534743278
1876.11,3.6,0.3,0.29,10.56,4.47,82.14,6.84,6.54,,,,-0.019073569,0.006944444,-0.012129125,0.987870875,-0.052308173,-0.146884728,-0.018969792,0.10315489,0.641829836
1876.12,3.58,0.3,0.28,10.75,4.46,80.24,6.72,6.28,,,,-0.005555556,0.00698324,0.001427685,1.001427685,-0.095109365,-0.202449842,-0.018600838,0.100022488,0.641717451
1877.01,3.55,0.29,0.28,10.94,4.45,78.18,6.4,6.2,,,,-0.008379888,0.006807512,-0.001572377,0.998427623,-0.152763019,-0.1604758,-0.012266573,0.147886555,0.713433592
1877.02,3.34,0.28,0.28,10.66,4.44,75.53,6.37,6.41,,,,-0.05915493,0.006986028,-0.052168902,0.947831098,-0.09979674,-0.046545445,0.024842011,0.259940341,0.845664117
1877.03,3.17,0.27,0.29,10.18,4.43,75.03,6.45,6.75,,,,-0.050898204,0.007097792,-0.043800412,0.956199588,-0.118622597,0.064887665,0.097246742,0.302060216,0.974004229
1877.04,2.94,0.26,0.29,10.47,4.42,67.69,6.06,6.6,,,,-0.072555205,0.007369615,-0.065185591,0.934814409,-0.009103451,0.169777185,0.21194426,0.444496453,1.07131627
1877.05,2.94,0.25,0.29,10.66,4.41,66.48,5.75,6.52,,,,0,0.007086168,0.007086168,1.007086168,0.059154746,0.149938632,0.212735331,0.504774683,0.90221388
1877.06,2.73,0.25,0.29,10.09,4.4,65.23,5.85,6.93,,,,-0.071428571,0.007631258,-0.063797314,0.936202686,0.208208494,0.230517168,0.328540218,0.621902738,1.048489234
1877.07,2.85,0.24,0.29,10.18,4.4,67.46,5.58,6.9,,,,0.043956044,0.007017544,0.050973588,1.050973588,0.180524027,0.176539553,0.295502367,0.580463044,1.046437666
1877.08,3.05,0.23,0.29,9.8,4.39,74.99,5.57,7.21,,,,0.070175439,0.006284153,0.076459592,1.076459592,0.085713524,0.074872426,0.198342112,0.48481891,0.976710011
1877.09,3.24,0.22,0.3,9.7,4.38,80.45,5.4,7.32,,,,0.062295082,0.005658436,0.067953518,1.067953518,0.018464258,0.030387315,0.149640739,0.447072511,0.85481051
1877.1,3.31,0.21,0.3,9.7,4.37,82.19,5.17,7.37,,,,0.021604938,0.005287009,0.026891947,1.026891947,-0.003375175,0.036047101,0.11163788,0.567802406,0.865601469
1877.11,3.26,0.2,0.3,9.51,4.36,82.56,5.04,7.55,,,,-0.01510574,0.005112474,-0.009993266,0.990006734,-0.009985229,0.05460874,0.124486159,0.673577248,0.990705685
1877.12,3.25,0.19,0.3,9.51,4.35,82.31,4.81,7.6,,,,-0.003067485,0.004871795,0.00180431,1.00180431,0.011706898,0.079660043,0.12087164,0.672833557,1.075961001
1878.01,3.25,0.19,0.3,9.23,4.34,84.86,4.94,7.85,,,,0,0.004871795,0.004871795,1.004871795,0.039555783,0.101112465,0.162142056,0.734712571,1.197217977
1878.02,3.18,0.19,0.3,9.13,4.33,83.89,4.97,7.96,,,,-0.021538462,0.004979036,-0.016559426,0.983440574,0.065245459,0.114869154,0.229399584,0.800925506,1.235143974
1878.03,3.24,0.19,0.3,8.94,4.32,87.29,5.05,8.15,,,,0.018867925,0.004886831,0.023754756,1.023754756,0.06716683,0.115736503,0.186661274,0.799052259,1.216214448
1878.04,3.33,0.19,0.3,8.85,4.31,90.68,5.08,8.26,,,,0.027777778,0.004754755,0.032532533,1.032532533,0.059214409,0.072960756,0.191883571,0.709085424,1.147559423
1878.05,3.34,0.19,0.3,8.56,4.3,93.99,5.23,8.56,,,,0.003003003,0.004740519,0.007743522,1.007743522,0.046584282,0.066259093,0.240810459,0.568531757,1.234912545
1878.06,3.41,0.19,0.31,8.37,4.29,98.14,5.32,8.78,,,,0.020958084,0.004643206,0.02560129,1.02560129,0.045512727,0.038170902,0.220815686,0.541909839,1.213947514
1878.07,3.48,0.18,0.31,8.47,4.28,99.03,5.24,8.7,,,,0.020527859,0.004310345,0.024838204,1.024838204,0.01297787,0.055425393,0.219961526,0.579647956,1.093283225
1878.08,3.45,0.18,0.31,8.56,4.27,97.08,5.16,8.63,,,,-0.00862069,0.004347826,-0.004272864,0.995727136,0.01879907,0.10272993,0.239060945,0.649537299,1.061082976
1878.09,3.52,0.18,0.31,8.56,4.26,99.05,5.14,8.65,,,,0.020289855,0.004261364,0.024551219,1.024551219,-0.007022225,0.063567671,0.258717147,0.613382727,1.036231782
1878.1,3.48,0.18,0.31,8.47,4.25,99.03,5.17,8.77,,,,-0.011363636,0.004310345,-0.007053292,0.992946708,0.041903702,0.110836127,0.410353528,0.678245678,1.026498839
1878.11,3.47,0.18,0.31,8.37,4.24,99.87,5.2,8.9,,,,-0.002873563,0.004322767,0.001449203,1.001449203,0.082382152,0.163704457,0.488304,0.770324757,1.045445259
1878.12,3.45,0.18,0.31,8.18,4.23,101.6,5.3,9.13,,,,-0.005763689,0.004347826,-0.001415863,0.998584137,0.0710891,0.1759294,0.492439898,0.852095214,0.99786988
1879.01,3.58,0.18,0.32,8.28,4.22,104.22,5.29,9.19,,,,0.037681159,0.004189944,0.041871104,1.041871104,0.066160073,0.155895561,0.492685479,0.890662133,0.897500662
1879.02,3.71,0.18,0.32,8.37,4.2,106.77,5.28,9.26,,,,0.036312849,0.004043127,0.040355976,1.040355976,0.075132711,0.123630466,0.464882151,0.818077705,0.792244024
1879.03,3.65,0.19,0.33,8.28,4.19,106.25,5.39,9.53,,,,-0.016172507,0.0043379,-0.011834607,0.988165393,0.09788196,0.183485716,0.516062164,0.867604932,0.818943811
1879.04,3.77,0.19,0.33,8.18,4.17,111.02,5.5,9.82,,,,0.032876712,0.004199823,0.037076535,1.037076535,0.084166993,0.269632391,0.433936557,0.801819805,0.762006609
1879.05,3.94,0.19,0.34,8.18,4.15,116.03,5.55,9.99,,,,0.045092838,0.004018613,0.049111451,1.049111451,0.045108622,0.27893641,0.264118742,0.801171588,0.667026221
1879.06,3.96,0.19,0.35,8.09,4.14,117.99,5.66,10.28,,,,0.005076142,0.003998316,0.009074459,1.009074459,0.07797173,0.269157738,0.263016077,0.813498581,0.651111238
1879.07,4.04,0.19,0.35,8.18,4.12,118.97,5.65,10.33,,,,0.02020202,0.003919142,0.024121162,1.024121162,0.171067187,0.291367084,0.294834241,0.715860034,0.71021743
1879.08,4.07,0.19,0.36,8.18,4.1,119.86,5.69,10.5,,,,0.007425743,0.003890254,0.011315996,1.011315996,0.223735393,0.30370455,0.331280197,0.663423405,0.749110604
1879.09,4.22,0.2,0.36,8.47,4.09,120.09,5.55,10.32,,,,0.036855037,0.003949447,0.040804484,1.040804484,0.177357164,0.281014332,0.281767497,0.617704015,0.70403483
1879.1,4.68,0.2,0.37,8.94,4.07,126.09,5.3,9.92,,,,0.109004739,0.003561254,0.112565993,1.112565993,0.102726725,0.129410818,0.189946808,0.436872954,0.496627584
1879.11,4.93,0.2,0.37,9.42,4.05,126.12,5.07,9.57,,,,0.053418803,0.003380663,0.056799466,1.056799466,0.065348406,-0.01158593,0.189491365,0.37434641,0.362028345
1879.12,4.92,0.2,0.38,9.7,4.04,122.16,4.97,9.44,,,,-0.002028398,0.003387534,0.001359136,1.001359136,0.088042245,-0.004839163,0.24098479,0.338660192,0.373413845
1880.01,5.11,0.21,0.39,9.99,4.02,123.25,4.94,9.39,,,,0.038617886,0.003424658,0.042042544,1.042042544,0.024198283,0.002684873,0.26661789,0.27119925,0.317280491
1880.02,5.2,0.21,0.4,9.99,3.99,125.42,5.07,9.61,,,,0.017612524,0.003365385,0.020977909,1.020977909,-0.072215188,0.021151761,0.241108511,0.223473181,0.267403008
1880.03,5.3,0.22,0.41,10.09,3.97,126.63,5.14,9.74,,,,0.019230769,0.003459119,0.022689889,1.022689889,-0.085365627,0.000587944,0.231878861,0.199781813,0.260304063
1880.04,5.18,0.22,0.42,9.7,3.94,128.62,5.46,10.35,,,,-0.022641509,0.003539254,-0.019102256,0.980897744,-0.021005121,0.053599619,0.256554759,0.228789795,0.31749866
1880.05,4.77,0.23,0.43,9.42,3.91,122.03,5.76,10.89,,,,-0.079150579,0.004018169,-0.07513241,0.92486759,0.100634272,0.20343427,0.42484367,0.318725975,0.406842475
1880.06,4.79,0.23,0.44,9.23,3.89,125.06,6.01,11.36,,,,0.004192872,0.004001392,0.008194264,1.008194264,0.093975881,0.24701932,0.435847582,0.3072765,0.41409348
1880.07,5.01,0.24,0.44,9.23,3.86,130.81,6.14,11.6,,,,0.045929019,0.003992016,0.049921035,1.049921035,0.076205445,0.263226288,0.325158063,0.320800282,0.332493273
1880.08,5.19,0.24,0.45,9.23,3.83,135.51,6.27,11.84,,,,0.035928144,0.003853565,0.039781708,1.039781708,0.093400687,0.215400647,0.249491586,0.313856097,0.22980631
1880.09,5.18,0.25,0.46,9.32,3.81,133.87,6.33,11.95,,,,-0.001926782,0.004021879,0.002095097,1.002095097,0.139896539,0.231155011,0.262088498,0.329441442,0.246799467
1880.1,5.33,0.25,0.47,9.32,3.78,137.74,6.46,12.19,,,,0.028957529,0.003908693,0.032866222,1.032866222,0.173778012,0.192630233,0.207510238,0.257726458,0.18055304
1880.11,5.61,0.26,0.48,9.42,3.75,143.51,6.52,12.3,,,,0.052532833,0.003862151,0.056394984,1.056394984,0.111578455,0.183981299,0.155406799,0.145051058,0.139776088
1880.12,5.84,0.26,0.49,9.51,3.73,147.9,6.58,12.41,,,,0.040998217,0.003710046,0.044708263,1.044708263,0.080058557,0.151423686,0.078707976,0.106712875,0.072639834
1881.01,6.19,0.27,0.49,9.42,3.7,158.35,6.78,12.43,18.47,18.47,18.47,0.059931507,0.003634895,0.063566402,1.063566402,0.016061147,0.049026667,0.003617002,0.039998331,-0.016332853
1881.02,6.17,0.27,0.48,9.51,3.69,156.26,6.84,12.2,18.15,18.31,18.31,-0.003231018,0.003646677,0.00041566,1.00041566,0.065135163,0.028049137,-0.014209338,0.0211863,0.014915631
1881.03,6.24,0.28,0.48,9.51,3.69,158.03,6.96,12.09,18.27,18.3,18.27,0.011345219,0.003739316,0.015084535,1.015084535,0.06607524,0.025125583,-0.026055361,0.023074673,0.00126265
1881.04,6.22,0.28,0.47,9.61,3.68,155.97,7.02,11.87,17.95,18.21,18.21,-0.003205128,0.00375134,0.000546212,1.000546212,0.032444426,0.012476629,-0.022096103,0.048500792,-0.039325532
1881.05,6.5,0.29,0.47,9.51,3.67,164.62,7.22,11.88,18.87,18.34,18.27,0.045016077,0.003717949,0.048734026,1.048734026,-0.034818141,-0.02413425,-0.074476728,-0.012633804,-0.15293823
1881.06,6.58,0.29,0.47,9.51,3.67,166.65,7.34,11.78,19.03,18.46,18.37,0.012307692,0.003672746,0.015980438,1.015980438,-0.038411602,-0.06315287,-0.089543684,-0.015150704,-0.195343475
1881.07,6.35,0.3,0.46,9.61,3.66,159.23,7.4,11.55,18.12,18.41,18.27,-0.034954407,0.003937008,-0.031017399,0.968982601,-0.019340311,-0.043287426,-0.003288499,0.005535347,-0.164621094
1881.08,6.2,0.3,0.46,9.8,3.65,152.45,7.38,11.23,17.29,18.27,18.21,-0.023622047,0.004032258,-0.019589789,0.980410211,0.011069303,-0.041105501,0.051512561,-0.015754629,-0.089642326
1881.09,6.25,0.31,0.45,10.18,3.65,147.93,7.22,10.71,16.72,18.1,18.15,0.008064516,0.004133333,0.012197849,1.012197849,-0.025729582,-0.049926511,0.053366261,-0.012114072,-0.123849333
1881.1,6.15,0.31,0.45,10.28,3.64,144.22,7.27,10.51,16.26,17.91,18.13,-0.016,0.004200542,-0.011799458,0.988200542,-0.024419394,-0.034146697,0.041586579,-0.022324612,-0.137203453
1881.11,6.19,0.32,0.44,10.18,3.63,146.51,7.46,10.51,16.48,17.78,18.12,0.006504065,0.004308024,0.010812089,1.010812089,-0.051603589,-0.051587504,-0.008962853,-0.013528318,-0.15866527
1881.12,6.01,0.32,0.44,10.18,3.63,142.25,7.57,10.41,15.96,17.63,18.03,-0.02907916,0.004437049,-0.024642111,0.975357889,-0.024835948,-0.028169819,0.02596152,-0.00562538,-0.134257711
1882.01,5.92,0.32,0.44,10.18,3.62,140.12,7.57,10.4,15.68,17.48,17.95,-0.014975042,0.004504505,-0.010470537,0.989529463,-0.009970783,0.041808719,0.036250211,-0.019877957,-0.140097436
1882.02,5.79,0.32,0.44,10.28,3.62,135.78,7.5,10.28,15.15,17.31,17.62,-0.021959459,0.004605642,-0.017353818,0.982646182,1.69601E-05,0.096588376,0.035905836,0.029544781,-0.093074528
1882.03,5.78,0.32,0.44,10.28,3.62,135.54,7.5,10.26,15.09,17.17,17.29,-0.001727116,0.00461361,0.002886494,1.002886494,-0.00341878,0.108720824,0.050444381,0.028048833,-0.088625895
1882.04,5.78,0.32,0.44,10.37,3.62,134.3,7.44,10.15,14.92,17.03,17.01,0,0.00461361,0.00461361,1.00461361,0.052300985,0.078410744,0.072192058,-0.017618734,-0.089865646
1882.05,5.71,0.32,0.44,10.47,3.62,131.47,7.37,10.03,14.57,16.88,16.72,-0.012110727,0.004670169,-0.007440557,0.992559443,0.096569778,0.044943157,0.066819416,-0.084775287,-0.088581774
1882.06,5.68,0.32,0.44,10.56,3.62,129.6,7.3,9.93,14.33,16.74,16.6,-0.00525394,0.004694836,-0.000559105,0.999440895,0.1125243,0.055700409,0.081709554,-0.116205237,-0.087345353
1882.07,6,0.32,0.43,10.47,3.63,138.14,7.37,10,15.24,16.66,16.48,0.056338028,0.004444444,0.060782473,1.060782473,0.024812064,-0.005335441,0.008852959,-0.161864888,-0.103286382
1882.08,6.18,0.32,0.43,10.56,3.63,141.01,7.3,9.89,15.53,16.6,16.37,0.03,0.004314995,0.034314995,1.034314995,-0.047080106,-0.055337573,-0.063971836,-0.134239849,-0.08045146
1882.09,6.24,0.32,0.43,10.28,3.63,146.33,7.5,10.14,16.08,16.58,16.26,0.009708738,0.004273504,0.013982242,1.013982242,-0.051076538,-0.052561873,-0.06216293,-0.168237394,-0.100458427
1882.1,6.07,0.32,0.43,10.18,3.63,143.67,7.57,10.22,15.76,16.54,16.17,-0.02724359,0.004393191,-0.022850399,0.977149601,-0.029417593,-0.005766528,-0.061359461,-0.171651628,-0.0220719
