,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,-0.08767403603784229559892082758,-0.1169656799546821002167007465,0.2193930460216650946136951460,-0.06968609346891085909447838273,0.1045992776562454373845412190,0.01412365673914828256840792200,0.3558315515159347075524465249,0.09811011536116232001347725599,0.1014779601798716512917053484,0.1775148374527437677983243700,-0.02443381612184702955659076950,0.04953226213522321508264667426,-0.08858890282829556817034699647,0.001669752859444484371920224991,-0.01845005424413492800539415847,-0.06385024098437852568821426761,-0.1323170581763022379817584806,0.2936072813584420515553574661,0.1215400405394120308955052681,0.1634935025588415413722032100,0.1223026538932276974236401660,0.3252086227571959753390729024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.2128725788417391573403847358,-0.08329091339188265941118061138,0.006329728528539746434944391021,0.3128537127333197442879963999,0.2858920507716631309591548423,-0.06992335538501470715289087800,0.09293930848470433048191807796,0.05349058096252923277802438024,-0.08632797127875502241067806586,-0.03865750517684996001577246679,0.1380627716056506137931592093,-0.05696882352445686858999351904,-0.07420971818336863368159583837,0.2457536830880926448372747476,-0.09805258870883182265032473899,-0.04849202714529177171698393059,0.2293442465356567705470070000,0.06901537146727521054856424599,0.1874215839051425191996713688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.004739454342480131643355889474,0.1190759079850849389003997196,0.08310019689050829327925384912,0.002618492330148214364271552646,0.1292155266487895470817193200,0.5470400044737375733205908550,-0.1079153945811524017983629167,-0.07701796819158668316873672668,-0.05069632507447441316372760414,0.004909448646881031663724571741,-0.1024228677293612665977207143,0.02039572182576820935651085198,0.2506717447174198198922567831,-0.1018635290000602378057692477,0.2217393312491671153452443829,0.02050364996771447678725053302,0.1331146287824382934417144501,0.02234537139511583170303765700,-0.01694436483100369983390010013,0.3455431937247781526423295873,0.2568555400249241671417621548,-0.1086915657587358419178258369,0.08311396259506254047266793278,0.2229845939271724031272015052,0.09838913484607880732824014626,0.1464130906596936565478017658,0.1962140195787027696638915590,0.1461591502469508085937377468,0.2219176936068221195341720894,0.1158088006541633241397448726,-0.2168951734162346545176092148,-0.05636459496841728089577827609,0.03370785444647617090652147493,0.07189687523901611143628542826,0.1201592265705546669352088428,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.2375188148550404498848820368,-0.08979462738619159445363493472,0.2299538667601213060009968104,0.2248472727380377289563284642,-0.04616680488197322240750963833,-0.01291631708020790636481933672,0.09132019531114865529275448350,0.01374431586200919319651347901,0.1151717057176815384167412051,-0.08534027496645446575485038952,-0.02239529056370415105448046202,0.06495983538318905736730357559,0.1201919125555745981870359165,-0.01315382416922694641669977516,0.1351729893329460807649411436,-0.01211237571251910782876848296,0.06054207837958158755498061491,0.2648440650483467884157562368,-0.06694808877069968744422112689,-0.1463635097078074265297686907,0.2275998395001170848672700230,-0.004489473846331248907404187861,0.02808163254457540780606450405,0.2100839668314065100673815321,0.2482709259608142371433814334,-0.02765325964941101055671879291,0.002198363171339368093981648093,0.02055262473251362465020974904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.1846734277489945341699240095,-0.1327899771379079663091715700,-0.01980762933072466314143866851,-0.1381784297870770616967206480,0.2992115409083169197401730339,-0.1469810914605367280216796644,-0.06696272653798840401861980358,-0.005179489680127269402021283955,-0.09687221821921576658809271983,-0.01358087954300069011281948408,-0.1236754668981233651336992807,-0.006929259530701448177580914529,0.2820458769393958675664180191,-0.08466028930657132356429883670,-0.03128059151451922925701865096,-0.01185081473515003924745769844,0.03178455016250647524600481133,-0.006812551463748595104163996576,0.3117827764241498655906070781,0.02012843318908408285494715489,0.2227959080479224862614273660,0.09740081618410267871865926298,-0.1176603676193584968601157926,-0.1708910917972910059603464108,0.2067154925606824455996957105,-0.009781541702029827867193034790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1793798321233026626941864379,0.2944982072807935669089829395,0.3933004795330254932395064316,0.2604448469832698620507471787,-0.005517740861901154758584198268,-0.1600559651176798325877825844,-0.1625313083036484806953581027,0.2878752874602883427002097953,-0.08353060194164774188152478043,0.1087131762729014461399401634,-0.1890466102751158228301164855,-0.05922398630316449974486658890,-0.1327661490846161473911024582,0.04862094108879455589544704706,0.1575554326744736943766156400,-0.2147859906867544133035607957,0.07908191867892355730873532602,-0.09786162731685532634173796398,-0.07918127269419117375548466944,-0.004678962517077778215934813427,-0.01037733684685648860579476602,-0.02203559921279152344908425231,-0.03258343301200539166018188534,-0.05849840985752097211047839673,0.03192845790604170730375699302,0.05827355683669788177780901623,0.01169654099017480852751305113,0.06832761465928260946611771916,0.008985845309954054727086259070,0.3376098686504109824824126917,0.002237972602614268780030215922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.000445608146252496339911886,0.08584338399239377359606351103,0.2083299417149002685789582756,-0.0001563980763928940476148456610,-0.1100781563726118683632648758,0.1813854267238979023346701068,-0.1203780554397988478143588509,0.4916507468256918755855622287,0.05350755359164738322874654759,-0.05310645146937087446303848930,0.1388104979068729427638118069,-0.03586416534112757403818250237,-0.03404755180092433608507462819,0.1730747058081507638860330192,-0.006817154257448443388511805472,-0.004184079128340068010061259076,-0.08574040262534965428642408370,0.2964416198120092271750536377,0.02222645092776143194157612003,0.03100340940986656690370182301,0.1566206527745226395609279280,-0.1201435793941293406206227701,0.1892458582944203104858615921,-0.05935959762516795912290490383,0.1088651823540960350555906189,0.2031963651156023509258830021,0.02163581894415100848050315099,0.3473062849070074342705538580,-0.1446248695327938538213174979,0.1326835029844235513962757980,0.04410541327581851689387804105,-0.06168737677385593975998290267,-0.1181728674323823113923026539,0.1568713292192556174597939391,0.2276426629124772560430756129,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.1284340686392930752646179832,0.06677763977503836656524072147,0.3571184361347579105938621077,0.007418289583429382716417422147,0.08064709566220140679604355720,-0.03041615039971934386642260495,0.04303810551342435175570244658,-0.2506490649568826611925942414,0.1700548956184388948997820989,0.1858078593904057829178100285,-0.09859700981626906557409029080,-0.1105756319075650306871239081,-0.07860886093092689375083637071,-0.1374592985199788452987945675,0.04768190387448534295344870810,0.001142435447786693814009595053,0.03701774003070523733072150190,-0.04386003444310881960177539446,-0.07010618508917010327508023676,0.009440925841029734755238677994,-0.04395630023839958155917884136,0.08049508132337668264710828194,0.2116587858295468915770243259,0.2931653799381599423412581020,-0.05989717920956283414568588349,0.01282404315780172332495112605,-0.1976407980645510376049855948,0.06892900727269424265841735178,0.08163798420671053435171415870,-0.1878503053333182570838744142,0.06162081949700515259848998526,-0.04600446230155874616229993982,0.1947108247471613928780698190,-0.2005605387031571540390473274,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.06198053066472219985172387168,0.0005948256374952443081838279254,-0.08338094623758274259728295870,-0.008798850876317265701231917708,0.01712592613636876315297286104,0.2004842582025589958760747321,0.2636160744691957713570218401,0.3268445661245755751167507696,0.08989904325724396016994432997,-0.1807902234514092709716237551,-0.1275130286188450590145748720,-0.1789182759418702639564457968,0.1525090372514985581631208329,0.1888421759368801300382756380,0.3582358447240898691177335420,0.01226799631567754289562799402,-0.02535846168580835335859546832,0.02544100096794732479565936998,-0.1254681731608410233391737166,0.02612434433279298140462287792,0.4059918958419801437997875840,0.3833594068637307117342061246,0.1402185121631431830024894228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.024925372606406925868327562,-0.03570998022767934987342641766,0.1054364038932260605463397951,-0.05678886655633730295988925718,-0.1166736650311226419773902307,0.4996078297938086887342024062,0.2976833686458042471656426635,0.07272433093674579573928440435,-0.02536285201810439815517383944,0.006664196778067399407063930742,-0.2364942125072176937194967647,0.09657804323231933274485072595,0.1152400283592687202371962479,0.02015350289825001972587870104,0.3655474083988985434245932995,0.08949921328025123301586063515,0.004799813962462540217757123034,0.02086456930192981396032791939,0.2433667684371425554701318112,-0.02371859078740068405011243175,0.1302870870254091428819265271,-0.1356114908873383706477966372,-0.3736134966248697564239478197,-0.009406638071898010267091194673,-0.1046468552793435868863980431,-0.002221138769559538594933201175,-0.06837630283695450561509687755,-0.03444152234974751092266842541,0.04938360207065439766438430479,-0.1076979149400406621239767444,-0.3041825977093729482803041721,-0.09417352525866251600206169308,-0.09935693036586745741089998781,-0.04243108505513448758250660835,0.09128770544535180775369553899,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
