,NAV,Change,Maturity,Coupon,YTM,Duration
1950-01-01,11412.289346588637,0.002141245045987672,7.086005127473329,0.02741040600171596,0.022512588988371274,6.412517632345463
1950-02-01,11436.725854615399,0.002670016926786589,7.087602499759076,0.027431122623341908,0.022648893658675284,6.413540578226861
1950-03-01,11467.26210623424,0.002487490570061368,7.089114900671134,0.027436599510429094,0.02268502913262127,6.414686728944093
1950-04-01,11495.786812587921,0.002661794129777295,7.0905719387275425,0.027447114685368756,0.02275429892839309,6.4157281323875
1950-05-01,11526.38623044284,0.002838976159867279,7.091964705637971,0.027452537022972567,0.022790130444677148,6.41678317340054
1950-06-01,11559.10936616049,0.0028393208106416434,7.093303349942416,0.027452874707430075,0.022792592797231004,6.417859756457493
1950-07-01,11591.929385936313,0.0021212494073221677,7.094597701489193,0.02745319511974431,0.022794974201149953,6.418902793483941
1950-08-01,11616.518759275952,0.0008552157855572506,7.095847929056166,0.02747373063407288,0.02293011475444051,6.419661286361925
1950-09-01,11626.453389492106,0.002614762227358458,7.097016845708487,0.02752966340745089,0.02329732296733944,6.419916924806837
1950-10-01,11656.853800653093,0.002253594871382214,7.0980407191903945,0.027534937913785917,0.023332213988441985,6.4206861363325345
1950-11-01,11683.123626594697,0.002603052971957842,7.099015924772481,0.02755031887354531,0.02343332831548417,6.4212920361416055
1950-12-01,11713.535416272656,0.002421155999072999,7.09992436114146,0.02755555345209615,0.02346796263345441,6.421971330683632
1951-01-01,11741.89571281612,0.0027733797082840628,7.10078556391926,0.027565833866783906,0.023535641608726454,6.422551016520139
1951-02-01,11774.46044812283,0.0022366276149858866,7.10159071591066,0.02756597404473915,0.02353692905622573,6.423212450008062
1951-03-01,11800.79553151266,0.0009770805624775836,7.102359002490662,0.02758128545401828,0.023637524693104206,6.423656638621558
1951-04-01,11812.325859448272,0.0016617837393744228,7.103062880334083,0.027632027613198273,0.023969724675700688,6.423609756159927
1951-05-01,11831.955390485697,0.004146308217778838,7.103638985117549,0.02766250128441694,0.02416914852977481,6.423712574975403
1951-06-01,11881.01432435366,0.0011328502620522318,7.10412717451209,0.027622025621832913,0.023905085544220883,6.424626482362586
1951-07-01,11894.47373454445,0.0018197504338646198,7.104657595852248,0.027667678830574527,0.024203648452334692,6.424504407215259
1951-08-01,11916.118708283479,0.0025184681453451763,7.105072342801893,0.02769305749149309,0.02436960451250303,6.42454163474358
1951-09-01,11946.129073666441,0.0034085311869633816,7.105410766578267,0.027698145381487294,0.02440312413767387,6.424769792254163
1951-10-01,11986.847827177524,0.002706414674782609,7.10571089508797,0.027677877856943978,0.024271245567995203,6.42528231699816
1951-11-01,12019.289208041382,0.0005666215709188016,7.106018724550963,0.02767789008591426,0.02427166444595219,6.425548793716101
1951-12-01,12026.09959657377,0.003383422824857263,7.106296769747193,0.027738751828737085,0.024668749608690144,6.425034623585902
1952-01-01,12066.788976442824,0.004827013605157138,7.10643586944733,0.0277184388499927,0.02453670425113863,6.4254181103710835
1952-02-01,12125.035531002673,0.001112783334675127,7.106584979966205,0.027657587387820648,0.024140191860136495,6.426313561419112
1952-03-01,12138.528068473917,0.0034056803665567514,7.106816072061584,0.027703205611449233,0.024438031195801457,6.425949859900779
1952-04-01,12179.868015195618,0.0010979540770532648,7.106934700107755,0.027682902953618083,0.02430597165888493,6.426315793197996
1952-05-01,12193.240950940874,0.0028541951186111802,7.107061779311702,0.02772852810440951,0.024603600082873767,6.425867655691666
1952-06-01,12228.042839743099,0.0005400390994596549,7.1070781395872435,0.02772341635890796,0.02457057507442073,6.425961564405409
1952-07-01,12234.646460986427,0.0015723888099585803,7.107077158529268,0.027784302335637,0.02496709545838427,6.425219641263553
1952-08-01,12253.884082175482,0.0042293391253114265,7.106940924708881,0.027814739054960125,0.025165172634378674,6.424747506524984
1952-09-01,12305.709913561257,0.0028292966338516745,7.10672720999782,0.02776893516333523,0.024867576029646177,6.42516103575334
1952-10-01,12340.526417196852,0.001227661956739956,7.106573098383446,0.027763797172443816,0.024834353050436686,6.425115296056785
1952-11-01,12355.676412005389,-0.0021698699991042902,7.106404064098288,0.0278043982767755,0.025098526970510848,6.424487382792923
1952-12-01,12328.866200440338,0.004149179547727089,7.106138648072666,0.027941817760114285,0.02599020589337231,6.422576877424226
1953-01-01,12380.020879925869,0.0029296359797981175,7.105608869308498,0.027895858421782327,0.02569248477583752,6.422734799647036
1953-02-01,12416.289834526351,0.0015108277244491042,7.105144781928957,0.027885588722752486,0.02562599140275479,6.422499955550864
1953-03-01,12435.048709443148,0.0007813319570226795,7.104681473792198,0.027916099251037885,0.025823861492001887,6.421757030431607
1953-04-01,12444.76461038697,-0.007438401305622344,7.104146782515759,0.027967051753203576,0.026153889799569674,6.420701372804412
1953-05-01,12352.195457060905,-0.00038802259582659815,7.103506697740657,0.028254989395589236,0.027684242687612937,6.414883784048535
1953-06-01,12347.402526115498,0.013083353905339434,7.102741453599677,0.02837115479470298,0.02818205174457722,6.4115867545486
1953-07-01,12508.94796317635,0.001966184847775665,7.101921501840301,0.028107448175234806,0.026554076455487685,6.414676504466847
1953-08-01,12533.542867123162,0.009976752238489706,7.101295006836671,0.028138623303458177,0.026653643202105615,6.41331174732887
1953-09-01,12658.58691897894,0.020663145062634003,7.100657712926029,0.02794342870945421,0.025425614177237765,6.415479860773914
1953-10-01,12920.153136773763,0.0011622516975402508,7.100232660942621,0.027442096774854763,0.0224358747592992,6.422963935363158
1953-11-01,12935.169606689456,0.002986449773411115,7.100315438790273,0.027463009431944796,0.022668579549533607,6.423294393277499
1953-12-01,12973.799841030388,0.014907464167363216,7.100319245217107,0.027435563581793998,0.02273131256500971,6.424937876218348
1954-01-01,13167.20629727509,0.00703046595268586,7.100139301769528,0.027063075571745587,0.020604907710330522,6.431231793571302
1954-02-01,13259.777892840073,0.0056818010803139085,7.100353632844491,0.026897723262820028,0.01977521437610852,6.434882514424134
1954-03-01,13335.117313196335,0.006652686517137907,7.100729861175526,0.026770888565448292,0.01934052217382054,6.438877891999585
1954-04-01,13423.831668350289,0.002882500007501232,7.101023536363541,0.026603477675418263,0.018673944637892514,6.443518435304007
1954-05-01,13462.525863235003,0.00435854087475529,7.101325640935193,0.02652755626102543,0.01844492894578842,6.44609745358692
1954-06-01,13521.202832487365,0.004978563608444508,7.10173775512721,0.026425068543750374,0.018080702821742678,6.449257934899844
1954-07-01,13588.519000851584,-0.0035071565040992736,7.102196676518342,0.0263089442728337,0.017746331152834305,6.45321015458908
1954-08-01,13540.86193805667,-0.0006440412277785024,7.1025623933343525,0.026410095226289343,0.018744268468568137,6.453588242084911
1954-09-01,13532.141064708905,0.0005334555622460435,7.1026588969515805,0.02644088701570335,0.01927554161786338,6.45463742333541
1954-10-01,13539.359860628972,0.0009585349746832339,7.102569782151048,0.026441474133435117,0.019542493372811665,6.455583143578552
1954-11-01,13552.337810590208,-0.0027674415096959892,7.102416688113479,0.02643771513001325,0.019742972237456913,6.456297874072759
1954-12-01,13514.832508379759,-0.003546075284318717,7.102220709136343,0.026542913520629208,0.020671944309202717,6.455515088692984
1955-01-01,13466.907894850086,0.0022447656203732347,7.1017530617915305,0.02667219995033876,0.021636159550493028,6.453568338744315
1955-02-01,13497.137946705177,-0.0015649657202676526,7.101111437438402,0.026656714178256102,0.021636481063410207,6.453325523097849
1955-03-01,13476.01538849686,-0.005477174300732912,7.100485487510988,0.026752100828917547,0.022365782181420935,6.451607024811814
1955-04-01,13402.204903334705,0.0045147614932568025,7.099660635877089,0.026959177330881712,0.023758855749486996,6.447920626518975
1955-05-01,13462.712661957017,0.002864468864088865,7.098518128882792,0.02689797828053475,0.023393036045437077,6.44750221863454
1955-06-01,13501.276183203367,-0.005957807498608081,7.097465733883939,0.026884806929243554,0.02332569203618684,6.446440352557876
1955-07-01,13420.838178718299,-0.004939148586415754,7.0964333215329924,0.027119799551190926,0.024752865439495952,6.441493584537446
1955-08-01,13354.550664799368,-0.000986437256146555,7.0951514165552325,0.02734383406115759,0.02607896151874778,6.436427941079779
1955-09-01,13341.377238484512,0.0036125158462199103,7.093591364063985,0.027465488894086176,0.02677383383486598,6.432699136073464
1955-10-01,13389.573175168936,0.002658132611512931,7.091839128362692,0.02745609831496565,0.026738444047368803,6.431124262997748
1955-11-01,13425.164436280093,-0.006352589903758643,7.08997413816081,0.027458850836155513,0.02670415415144367,6.4288887488428275
1955-12-01,13339.87987222588,0.006981473351402645,7.0881306047579296,0.0277191141506834,0.028263065532249998,6.423018334319821
1956-01-01,13433.011888064737,0.006769118437949917,7.085966478048356,0.027608434324332798,0.027532122584226437,6.422202362356315
1956-02-01,13523.941536513437,-0.0016931377540242432,7.083925086930783,0.027496589728860377,0.026833963030476582,6.421715287161775
1956-03-01,13501.04364051475,-0.012225829393774146,7.084743227445242,0.02761565804070054,0.02743134172195849,6.419591561610649
1956-04-01,13335.982184327917,0.006879093780455925,7.085497502853522,0.02805741275654583,0.029887145567256246,6.4122596857933685
1956-05-01,13427.721656428397,0.007865780541040923,7.085871107627493,0.02798084367386733,0.02929153495159298,6.412781886786132
1956-06-01,13533.341168144047,0.0013755405871331838,7.08624509248378,0.027859756802902425,0.02842946062718399,6.413946002623948
1956-07-01,13551.95682820035,-0.011681068813704898,7.0867581174605165,0.027914291698085236,0.02849561921373711,6.411915539065872
1956-08-01,13393.655487929784,-0.003471483523333596,7.087414524510664,0.028366871094416046,0.030883849663909446,6.403890505544009
1956-09-01,13347.159633586229,0.002718740284609833,7.087732519521545,0.028613032846498188,0.03201148920121577,6.398775726136948
1956-10-01,13383.447094167179,-0.004334857144416837,7.087777343499444,0.028682997647966113,0.0321118855916116,6.396201889222374
1956-11-01,13325.431762914104,-0.0053551348402355314,7.087600211718865,0.028954527743371594,0.033237916808133816,6.389608237747692
1956-12-01,13254.072279019341,0.009050611770162087,7.087343157859167,0.02928135689528477,0.0346615262269272,6.382265696264473
1957-01-01,13374.029741590412,0.008845619445921882,7.086836496681246,0.02918966383762389,0.03373650645122295,6.381456350071175
1957-02-01,13492.331319142962,0.00028840295689969153,7.086437701527824,0.02908528893868878,0.03281054892246793,6.381266757011988
