,AUS,AUT,BEL,CAN,DNK,FRA,DEU,ITA,JPN,NLD,NOR,ESP,SWE,CHE,GBR,USA,ALL AVERAGE,16 COUNTRIES AVERAGE,NO JPN CHE AVERAGE
1980,0.03037170115112924,0.04276557146222497,0.07128671783561488,0.006529585198373244,0.14400545900584494,0.038322512201726666,0.01362675465278463,0.04766893710323038,0.11257410756608176,0.0649066944644103,0.04778761647757875,0.16712583113636156,0.06743942755290906,-0.022088509985700656,0.15219796952835646,0.028613395943334907,0.0635734977207162,0.05737448427838221,0.05727761169417229
1981,0.08866199256611161,0.13205521754880367,0.15251187265374724,0.22711419419816528,0.152415121362505,0.17073331905855252,0.17725045956166005,0.16946277313119495,0.10115097910598532,0.18753407384800952,0.07522933954116262,0.15312050323035264,0.13495575098647858,0.1421320138404947,0.21120074558471566,0.21018999095268132,0.14631130991158242,0.15652339125914402,0.1604744479975016
1982,0.24981515855829342,0.16822412215840113,0.21862464129960274,0.2702195829971187,0.4027952540526797,0.23107130843189702,0.16091019950003843,0.2601776423317181,0.10395742674004228,0.1780334721882107,0.16789968634569494,0.09807907797355477,0.17219395055210504,0.0723302752714814,0.20816868642430567,0.2202462702527465,0.1984229113041488,0.1967989335027795,0.19794243398025288
1983,0.1480169154816634,0.08751601785395155,0.09903258810949524,0.07376336203734128,0.16655613559385604,0.17116996303229273,0.07884440865196732,0.2543622227488205,0.089776986211955,0.08605199458634781,0.14810584262023946,0.2409634403521899,0.11649219275312377,0.03619246092554202,0.10334689164509618,0.06436142017595695,0.11369013953640703,0.12275826366170273,0.13008299176466082
1984,0.07805217730249833,0.08995278817379178,0.17893107047115706,0.1906070881418762,0.24318312898042485,0.1815110621014768,0.1128295268360449,0.22335943050180312,0.11238942811659278,0.1041771314269793,0.11882353719657764,0.27311928016231396,0.07646608385564302,0.03570977615745604,0.08422483062951033,0.20117198033855252,0.13443914523894604,0.1406135553149404,0.14697362098365768
1985,0.1452034604210167,0.09066951693224762,0.1888951439523427,0.15308453980896974,0.16961325248843157,0.2089393701380871,0.10952126021421095,0.21358756118060934,0.10015014386700626,0.10798973340031694,0.08279861216396568,0.18929850429146727,0.2614865523669609,0.07190201885561144,0.14709407931877144,0.20471429069527133,0.14376508440082592,0.15829479006891178,0.1671465293932852
1986,0.17402611113273034,0.09146339757665424,0.11252556400775215,0.0960754178915179,0.0656403218302541,0.055722900462384456,0.06237749489993323,0.16105976847999587,0.07723982683666514,0.06598623971715264,0.12871338015393302,0.030823095965013234,0.07645104215937876,0.05453746823861224,0.13240982726915154,0.05538946372151319,0.09406360527779983,0.08836927092712532,0.09408999021759396
1987,0.16926640040679672,0.07604708282511151,0.09102331491068967,0.07666057424784149,0.16901835916550115,0.10930794042230076,0.04837185391319784,0.10708372987335603,0.040995093738831506,0.07214284026108139,0.164526433204192,0.20883259891018238,0.11480527774192463,0.052012254348404195,0.08429891520909605,0.060395878888576664,0.08795407173757608,0.10364344242533129,0.10843473168695393
1988,0.03468254169688088,0.05723383894004769,0.03805938365506924,0.07368446181268201,0.08646372973056496,0.07665082106481207,0.012799475878464361,0.04468725391179925,0.0034039574526720864,0.006806235637206626,0.20933193276062187,0.033759154638195704,0.09810851767111327,-0.048966094441458496,0.03763164490492046,0.07706992171778641,0.056111266953802426,0.04957107121766803,0.05956375408427125
1989,0.17889142069021738,0.008270753691510686,0.04039913526512963,0.06702381018990262,0.05818109095210721,0.04935983846493279,0.0079798455581601,0.11680830868559802,-0.032088979596584105,0.014697773334979174,0.10891873137119257,0.11502155415625757,0.041649173107312705,-0.006309465368356615,0.055627088651475344,0.09757434469312304,0.06859132180948378,0.06262145991142243,0.07260198241911393
1990,0.2521625847443896,0.08521584280516868,0.12054989399819796,0.19139375508489992,0.1559811179671807,0.13062599582119044,0.08117633988346351,0.14125404195719435,0.10374364741051896,0.08439969304547591,0.1407373337354525,0.22555823354426355,0.21876397859719954,0.08627924537883816,0.20420934194578919,0.13796688619635739,0.1284523560484465,0.14835385160768283,0.1546887176586021
1991,0.1984446550960911,0.09469228420781305,0.10823624743547626,0.15810591502139082,0.07339326892010992,0.09049637243029945,0.0951190426483105,0.10954060450542956,0.13583994207222122,0.10156476828962431,0.08330144700802822,0.13723137353063256,0.10518253417636599,0.09085378472977002,0.1535138052871148,0.13424169271681802,0.11305559233665455,0.11429972139288506,0.11731827211731118
1992,0.16263944616155043,0.15632511200607263,0.13876640900263176,0.13487284753934883,0.14318728688484908,0.15752813900118554,0.14637857868075965,0.23519370372798265,0.10837955995435661,0.16393080638527896,0.25289193909935326,0.17436508710894894,0.20140743503023717,0.14071579518487354,0.18477084858695858,0.10790503405816627,0.16789084259059198,0.163580197845881,0.16868901703630668
1993,0.024638446771908556,0.08854037956807258,0.09767146772526189,0.054636964409945886,0.12739364611984422,0.09807122180162511,0.08590666362969841,0.15167838275677586,0.03683195350064921,0.07698110280365392,0.07089502893869239,0.15897158485799182,0.0728153507068187,0.022527703845123762,0.0685796744445598,0.007865756308212199,0.07176114457530273,0.07895731764229769,0.08482985625794781
1994,0.05645469020760953,0.07655834340558626,0.09841213786119227,0.07024441579532992,0.06937167318591099,0.05362950756364124,0.08234038794140873,0.042146972807154445,0.0911555050385353,0.08035216562315384,0.08496783233230806,0.05316007748088682,0.06557477213848407,0.11263116088176885,0.061973288011745904,0.0629570859460198,0.061404210620905134,0.06934213351048889,0.0681775410935871
1995,0.12500904165592072,0.11105573058910813,0.12522512971353347,0.14425661749912583,0.1451719357008345,0.14923118661105467,0.10425350913142478,0.2145144094040606,0.033794380471228985,0.11037646978059702,0.09985664522890171,0.20296622468794248,0.20339615750282705,0.0555926328657618,0.10158096656190144,0.07754626538265115,0.125280939613767,0.12695475501066553,0.13682517886028064
1996,0.14115040480533758,0.07767717423052917,0.08062084900524442,0.11692630309571268,0.09996043473301446,0.0896336050768636,0.07680546526875166,0.1888749393529597,0.037108056489001284,0.07081887540142094,0.09911888243696299,0.18134186944390004,0.14317224753765023,0.05742816737774704,0.08457170970000431,0.06311750760777325,0.08310457200268676,0.10100798485441766,0.10827716880019765
1997,0.11351055321049829,0.08036282983598554,0.0817084502920434,0.06500267916095143,0.08797374264157633,0.07885974830783886,0.08067148383592278,0.15070963336417437,0.03659880561342064,0.07855165406344973,0.014203116416314459,0.12369977449587856,0.10812259175087706,0.04222878323389337,0.10048912342949147,0.09344347901646256,0.060456386710526715,0.08292997187272025,0.08943508887358734
1998,0.04198007133851913,0.05846152966545532,0.05740892396074214,0.051695543338126225,0.06379991626003771,0.057056044561246966,0.057424948741747896,0.08491482876188568,-0.010382757353230706,0.054529597256325855,0.04093040447647216,0.07154566364796669,0.06756258149303276,0.006545769678346953,0.0965583494653035,0.0453281068909387,0.07868329566823624,0.05381751124636853,0.060571049838470455
1999,0.03493909413400117,0.0028949099306642633,0.004608586663512321,0.03984864265835541,0.006913497226309632,0.004526006379343578,0.003478690581506058,0.004612153144523399,0.012309531646956967,0.004928518346158588,0.02659125888011072,0.005689346673560309,0.02718850642925445,0.00825951708395221,0.03466381490565726,0.029470093362515007,0.04966477687837834,0.014792417491035938,0.016708742433692678
2000,0.10098071394891565,0.06973621494121042,0.06954134510155456,0.0890071295251413,0.07531770292665799,0.06732629240152008,0.06630126432289339,0.06784658699799723,0.04157706072699866,0.06715564482334013,0.058013529398551714,0.06782212058704329,0.05910270489755675,0.0404889152301642,0.08158481446272035,0.13203330299513574,0.07616178233171926,0.0716465208276486,0.07612101013369574
2001,0.05324053286045349,0.06936153400001999,0.07036344220954178,0.0835308203481461,0.07026669710210129,0.06697005447241483,0.06406256689469879,0.07122443600259051,0.015990293042940352,0.06691027731404087,0.06763888802122453,0.07078995290549212,0.04593393356366464,0.09718125101864673,0.06621138143488774,0.0937620761943002,0.06885624866906945,0.06765971177405114,0.06868108037431633
2002,0.06778787902731308,0.08748593205161499,0.08751084647633758,0.06069096637983434,0.08884190637099423,0.08412589299663198,0.08282210614898923,0.08751071618388312,0.01743807752687796,0.08547368931452205,0.15789813222883167,0.08807428110983884,0.08718385269175973,0.028102714447625344,0.06349137576930197,0.07151288836068552,0.08527798613734312,0.0815393607260434,0.08559103227710124
2003,0.039129052404569944,0.045640679616735645,0.046557338441301395,0.0687810213711128,0.047093057915997355,0.04603843994424921,0.045429938458028875,0.04625749651360888,-0.0026358763423539487,0.04594078897490059,0.10409817968112163,0.045724260718213006,0.06716305062347935,0.03565415002961628,0.022130623057971317,0.027364875978201756,0.050047281969535735,0.04540507402061645,0.049774138834457554
2004,0.05945640899223105,0.059360363338919406,0.05903603349188455,0.060410031269340185,0.06648552722001828,0.05771972094859783,0.05711502501072433,0.05958357036361936,0.018613204385387945,0.058422384586584004,0.041282098257535454,0.058288854142782974,0.07882779348485086,0.029308898452377063,0.05857641465672027,0.01038650274865881,0.0522388000618161,0.052073104840858614,0.055202352575541354
2005,0.041840689551728524,0.008938712563400862,0.009849503762421961,0.024124724665173732,0.008054948027239026,0.009624078612654241,0.008499408272771321,0.008730597717202538,-0.00017989438344052436,0.008721504008314295,0.0020798319353996153,0.009184547930324334,0.015440066951675956,-0.0066984047137615375,0.04019489648683155,0.004318623923348421,0.013311337910788932,0.012008220497339713,0.014771573415857046
2006,0.03561963364184216,0.006055692592128094,0.0060269820104096195,0.03473534026676301,0.005676705887803012,0.006050170628886402,0.006591038771125801,0.010084573357291555,0.011818421835222174,0.00560136044530729,-0.011246734453871464,0.005469646244745368,0.0056571089449638364,-0.007924163026866925,0.014127972912499374,0.05002401904502137,0.01614166697595985,0.011381703399195028,0.013071515662491076
2007,0.0592928598104833,0.035655716407398376,0.035215931982664796,0.07293950685854932,0.029677280697344995,0.03888512066213628,0.042347869813572706,0.034367949043604386,0.019927845628758826,0.03853462965612097,0.03802186557095474,0.03575519926109326,0.042917422955686985,0.05774070468950541,0.06824762494118947,0.11048721483863792,0.0387823499142929,0.047183509886034924,0.04889832362798409
2008,0.13694270092560235,0.11352632896421204,0.11682570867350527,0.08945967628864895,0.10833291420659043,0.11669884907318932,0.11939548655496093,0.11509060277631088,0.022209992455432467,0.11560239960980519,0.1355421007779119,0.11280223287090642,0.1175400085489181,0.06391929030024829,0.14533857636303457,0.08932886341395493,0.09609888102626496,0.10744928809745406,0.1164287009876734
2009,0.02250985471581463,0.06526478731847143,0.0577071703987472,0.043616349703705454,0.07495744178110615,0.0577019352982547,0.052228441404252944,0.0571959351816792,0.021945632237421416,0.06263439813861348,0.047004925853628816,0.04007326373566353,0.0403253133820533,0.030891306642953562,0.04624716695101886,0.03842103795467209,0.06101452858096132,0.0473054278069091,0.049667532629295116
2010,0.06334724347670757,0.02036655069681135,0.005710214940080115,0.04171669958946769,0.032369555895004086,0.016435623197820635,0.02105190121396088,-0.002907436739430905,0.01321883764511102,0.0202511958498273,0.026943329708395542,0.003640794170680537,0.016645338882196145,0.04325705699838788,0.04557100864842537,0.04352703424181281,0.027331443405201977,0.02528888231283513,0.024950442784908093
2011,0.10707640184185901,0.07301983760722515,0.08910359256514506,0.05577838146564315,0.0772110124488932,0.06831486133033247,0.07077188820003252,0.06585609545903706,0.018782943170991502,0.07296657793547619,0.0631693318831363,0.057516814029762296,0.06070088058696515,0.013260956047415057,0.06530083337471543,0.055077928849819165,0.05871538894217451,0.06307078561478961,0.06974043211756865
2012,0.041163759856916726,0.039719439346218785,0.05210314246261331,0.013318313220221293,0.010998487926399207,0.040813369595079405,0.019506732206268067,0.09087849978772178,0.01377988839084941,0.024904774848175004,0.014663203172702078,0.09718269964086179,0.00778647114545782,-0.011583646031095256,0.01310887706376853,0.005956289283558049,0.0292737464636551,0.02987241692092414,0.03563255902462831
2013,0.03983240264071723,0.03446531274787121,0.04338742720116964,0.030262860739453685,0.0280756263769946,0.03656912563082992,0.027020610657277153,0.08190252138409607,0.012140413425169715,0.033613250740860204,0.024387544761978026,0.09561118279411739,0.040854672820861936,0.0362014527346226,0.018601611879993325,0.019452235480532088,0.03411939586975441,0.037367840306442746,0.04003632183769762
2014,0.06892562158302808,0.03929600180908024,0.045171385731449534,0.04758289789680526,0.038696046967028386,0.043547016076442124,0.03374890054683451,0.06566262461257855,0.010767135327444194,0.03940699327852586,0.046066988092530105,0.058506135834978885,0.05746779098102667,0.029872789127091518,0.04324520289601771,0.03409294048692135,0.03992397625197057,0.043909460786424166,0.048050627995624984
2015,0.04176126825460799,0.022102736737991766,0.02276917084240063,0.0262453480999234,0.017480679866763514,0.02300767615683542,0.020674831468637845,0.0278250273733566,0.016609270621793393,0.022315041379641073,0.017088182302171913,0.031684361343985175,0.018852521539102628,0.0017337266458621115,0.03627075102558569,0.022018516767477063,0.023332099191123782,0.022922996499323743,0.02540295700150769
2016,0.016318332168056122,-0.0002440373558166252,-0.001991745834042893,0.01916916794891411,0.0033933391582568425,-0.006761534552925177,-0.0023221206339927706,0.003239406474614052,-0.004392772693479124,-0.001041119186168961,-0.013914610717847288,0.010286015763129503,0.00385116800364874,-0.0016737784157143777,0.01406576064387036,-0.0007553369748280299,-0.03455703437160006,0.0024501928406760725,0.004886682594530391
2017,,,,,,,,,,,,,,,,,,,
