DATE,AAA Returns,BAA Returns,S&P 500 Returns,3-1,10-4,30-20,10-1,10-10
1922-07-01,0.010410721276681,0.011455880691152,0.011898868253383,0.003353842809301,0.003371486179239,,0.00290656985029,0.002747743638438
1922-08-01,0.007261369260678,0.008570683074954,0.042227206772482,0.003371486179239,0.003389127782777,,0.002816105480107,0.002716311154626
1922-09-01,0.006457748817485,0.012813804762984,0.030646534949671,0.003389127782777,0.003406766857297,,0.002776433995011,0.002686041442814
1922-10-01,0.001015134547871,0.003496329682527,0.026574695216436,0.003406766857297,0.003424402656787,,0.002835732973822,0.002656924828764
1922-11-01,-0.005084049744428,-0.008410158874367,-0.044846480463381,0.003424402656787,0.003442034447201,,0.002827251222929,0.002628951760329
1922-12-01,0.005010849028247,0.003009829530703,0.002567819424311,0.003442034447201,0.004863651321138,,0.002827542259019,0.002602112803219
1923-01-01,0.007316036277016,0.008662031774873,0.018442706866986,0.004863651321138,0.004827622810842,,0.005327679811417,0.005193239819567
1923-02-01,0.001891334114521,0.006519999850526,0.047276370592793,0.004827622810842,0.004791700056345,,0.005191022688611,0.005187124035075
1923-03-01,-0.000378930695638,-0.002585012144869,0.020759056447386,0.004791700056345,0.004755881139301,,0.005166008581206,0.00518016779134
1923-04-01,-0.002600908527549,0.00033335809299,-0.03023279301116,0.004755881139301,0.004720164104135,,0.005150315634006,0.005172376972771
1923-05-01,0.008947252184915,0.005975,-0.04225466959031,0.004720164104135,0.004684546974145,,0.005083482655562,0.005163757202584
1923-06-01,0.005066579454578,0.003192637716603,-0.032866440411685,0.004684546974145,0.00464902776769,,0.004980622609832,0.005154313848419
1923-07-01,0.005058617149536,-0.002980531040318,-0.028196797400789,0.00464902776769,0.004613604514484,,0.004954037451703,0.005144052027972
1923-08-01,0.008898427502813,0.003355926547611,0.010312573395011,0.004613604514484,0.004578275271961,,0.004851045430236,0.005132976614658
1923-09-01,0.001162559917198,0.00615,0.011592062410058,0.004578275271961,0.004543038141738,,0.00479632228843,0.00512109224327
1923-10-01,0.005034731864065,0.000648691702735,-0.009223718825366,0.004543038141738,0.004507891286137,,0.004829380634948,0.005108403315669
1923-11-01,0.005795952735183,0.01035398662596,0.03522850877127,0.004507891286137,0.004472832944783,,0.00473759953561,0.00509491400646
1923-12-01,0.004241666666667,0.007547036726195,0.039023007606346,0.004472832944783,0.004216595776491,,0.004687457489928,0.005080628268698
1924-01-01,0.004241666666667,0.015874847166007,0.037750425516415,0.004216595776491,0.004190542602859,,0.004601675312575,0.004531271952128
1924-02-01,0.004241666666667,0.013011686162043,0.00950934240357,0.004190542602859,0.004164452805081,,0.004547726906412,0.004529899806739
1924-03-01,0.00347322935372,0.010148609047828,-0.013993313377133,0.004164452805081,0.004138327113505,,0.004538713353117,0.004527764009721
1924-04-01,0.00578836472316,0.009406925966272,-0.017694388100068,0.004138327113505,0.004112166298788,,0.00471211738694,0.004524870106032
1924-05-01,0.007316036277016,0.010078332436488,0.001783457184527,0.004112166298788,0.004085971173209,,0.004398892175928,0.004521223445559
1924-06-01,0.008062743094117,0.016431926718785,0.024104569190422,0.004085971173209,0.004059742592035,,0.004507479034284,0.004516829186496
1924-07-01,0.007254540839538,0.016381310635072,0.051333330766891,0.004059742592035,0.004033481454936,,0.004314155505214,0.004511692298766
1924-08-01,0.004125,0.004133264863517,0.039147998226231,0.004033481454936,0.004007188707455,,0.004187389535236,0.00450581756749
1924-09-01,0.004125,0.002730165741321,-0.004681019349114,0.004007188707455,0.00398086534252,,0.004134214882387,0.004499209596492
1924-10-01,0.006450546656011,0.01347182921662,-0.007952892651688,0.00398086534252,0.003954512402025,,0.004096197675201,0.004491872811836
1924-11-01,0.002551143238477,0.011256980873786,0.060614298006814,0.003954512402025,0.003928130978459,,0.004097150666244,0.004483811465403
1924-12-01,0.003342614790115,0.011211844905183,0.058453063569336,0.003928130978459,0.002708677655826,,0.004062749855681,0.004475029638485
1925-01-01,0.004125,0.006825145042414,0.045670655771053,0.002708677655826,0.002723142594265,,0.003276650267971,0.00438981548439
1925-02-01,0.004125,0.011155598665839,0.012880249496701,0.002723142594265,0.00273765308258,,0.00319884471961,0.004282841972637
1925-03-01,0.007227238211487,0.0053,-0.021750301202193,0.00273765308258,0.002752209787092,,0.003159279919098,0.004178269996851
1925-04-01,0.007199953322129,0.001690397355507,-0.005966480415545,0.002752209787092,0.002766813420285,,0.003119137465726,0.004076081422398
1925-05-01,0.007172686236059,0.013323923323036,0.03657807589199,0.002766813420285,0.002781464723052,,0.003025355953165,0.003976258626134
1925-06-01,0.004025,0.014007270618184,0.022382942949233,0.002781464723052,0.002796164446851,,0.002954456721798,0.003878784461588
1925-07-01,0.000916713344537,0.003691830772722,0.032132132132132,0.002796164446851,0.002810913335791,,0.002970810303941,0.003783642225998
1925-08-01,0.001730521840613,0.002255819876638,0.01780980980981,0.002810913335791,0.002825712108646,,0.00287553613665,0.003690815629113
1925-09-01,0.006414548324931,0.008116338454555,0.027382758953567,0.002825712108646,0.002840561440811,,0.002803229054479,0.003600288763676
1925-10-01,0.005613992108151,0.007357017340197,0.037149897323594,0.002840561440811,0.00285546194621,,0.002822251971327,0.003512046077498
1925-11-01,0.004819875333744,0.005141666666667,0.035196890473714,0.00285546194621,0.002870414159156,,0.002825884266049,0.003426072347065
1925-12-01,0.003255503945924,0.006603279292765,0.020326054794593,0.002870414159156,0.003495766167552,,0.002781969960386,0.003342352652589
1926-01-01,0.006378570857092,0.009522283209987,0.019267241470466,0.003495766167552,0.003487211638412,,0.004091463476176,0.004912790198479
1926-02-01,0.00792102391261,0.010222182623578,0.005658901911604,0.003487211638412,0.003478676252378,,0.004028482566372,0.004826988271604
1926-03-01,0.002414781490928,0.00281386167366,-0.063502050910886,0.003478676252378,0.003470159938891,,0.00396901080969,0.004742627309487
1926-04-01,0.007901750902628,0.010198612949494,-0.023369250944838,0.003470159938891,0.003461662609313,,0.003872602159623,0.004659694385488
1926-05-01,0.006299494335706,0.013874316408771,0.011582251264925,0.003461662609313,0.003453184152833,,0.003884982489754,0.004578176983097
1926-06-01,0.003142218147137,0.009341533082371,0.052050742092145,0.003453184152833,0.003444724432344,,0.003717399796295,0.004498062976232
1926-07-01,0.004716498111902,0.00557672052457,0.046406084304685,0.003444724432344,0.003436283280327,,0.003659644270256,0.004419340610428
1926-08-01,0.003142218147137,0.003339640704907,0.0438117245178,0.003436283280327,0.003427860494701,,0.003607348516223,0.004341998484884
1926-09-01,0.003933333333333,0.006328441049139,0.019435594130716,0.003427860494701,0.003419455834663,,0.003558281481078,0.004266025535302
1926-10-01,0.004716498111902,0.003339640704907,-0.018170243976696,0.003419455834663,0.0034110690165,,0.003561763895274,0.004191411017503
1926-11-01,0.00627794575075,0.007818049702372,0.017353019615242,0.0034110690165,0.003402699709382,,0.003494485792299,0.004118144491779
1926-12-01,0.0039,0.011534006647729,0.027006920016568,0.003402699709382,0.002790107225523,,0.003418961057965,0.004046215807936
1927-01-01,0.005470167292169,0.00998194303498,-0.002318374768116,0.002790107225523,0.002807679999202,,0.002321023339924,0.002118757682212
1927-02-01,0.003098634026809,0.006176038505725,0.023673360867697,0.002807679999202,0.00282526086945,,0.002320994434132,0.002074678331285
1927-03-01,0.007824785878493,0.008419925760711,0.019639154345078,0.00282526086945,0.002842850247465,,0.002263144747178,0.002032071261573
1927-04-01,0.007002674367807,0.009143583909711,0.028735716746485,0.002842850247465,0.002860448494132,,0.002292250410507,0.001990927366992
1927-05-01,0.004605222159419,0.003059141500949,0.038564391273751,0.002860448494132,0.002878055911442,,0.002333093255387,0.001951237619477
1927-06-01,0.003020164741382,0.000823542752027,0.017010686074296,0.002878055911442,0.002895672733864,,0.0022855888578,0.001912993063394
1927-07-01,0.002241875372754,0.004625,0.026214211562261,0.002895672733864,0.002913299119685,,0.002305199879838,0.001876184810327
1927-08-01,0.006989104051073,0.009906403450218,0.057066401723226,0.002913299119685,0.002930935142331,,0.002220543773208,0.001840804034217
1927-09-01,0.005379435822987,0.0091066470989,0.060458051277821,0.002930935142331,0.002948580781644,,0.00211531069142,0.001806841966856
1927-10-01,0.00615598206405,0.007549147310373,-0.011551325645505,0.002948580781644,0.002966235915147,,0.002174031012866,0.001774289893719
1927-11-01,0.005341655359132,0.006760979880624,0.026494162231762,0.002966235915147,0.002983900309283,,0.002161861257337,0.001743139150126
1927-12-01,0.00612015764885,0.006739273136316,0.027121725670511,0.002983900309283,0.001620346725787,,0.002183705895365,0.001713381117723
1928-01-01,0.003716666666667,0.002155686786043,0.007717093067097,0.001620346725787,0.001691982624081,,0.000209015168646,-0.000174792724265
1928-02-01,0.003716666666667,0.005978227500575,-0.008226576940356,0.001691982624081,0.001763696569563,,0.000250538723715,-0.000261931014901
1928-03-01,0.003716666666667,0.005201979934327,0.057302456051547,0.001763696569563,0.00183549006206,,0.000208078609354,-0.000344928835797
1928-04-01,0.003716666666667,0.003673386249713,0.066450124746975,0.00183549006206,0.001907364620718,,0.000227657413548,-0.000423808945853
1928-05-01,0.001341683627968,-0.002368303981684,0.03426116838488,0.001907364620718,0.001979321759599,,0.000313483908181,-0.000498594518524
1928-06-01,-0.00256677727535,-0.005258788844729,-0.045451104100946,0.001979321759599,0.002051362963285,,0.000300873160068,-0.000569309162567
1928-07-01,0.000660294924372,0.002372364268509,0.010927130874214,0.002051362963285,0.002123489662533,,0.000326766445958,-0.000635976940553
1928-08-01,0.001484107138368,0.002400595842151,0.035813749434454,0.002123489662533,0.002195703209943,,0.000378542033876,-0.000698622385165
1928-09-01,0.006227695473388,0.006176038505725,0.073540205048798,0.002195703209943,0.002268004855677,,0.000445631979936,-0.000757270513313
1928-10-01,0.003841666666667,0.005409211910497,0.023552502667996,0.002268004855677,0.002340395723211,,0.000557338388045,-0.000811946838088
1928-11-01,0.006206172442522,0.006905874348784,0.070628152002827,0.002340395723211,0.002412876785122,,0.000522331494433,-0.000862677378568
1928-12-01,0.001455637859946,0.000874199053986,0.006962617318455,0.002412876785122,0.006871495585669,,0.000577129458205,-0.000909488667507
1929-01-01,0.003055042824301,0.002419412987484,0.076748901117677,0.006871495585669,0.006783353176901,,0.006290549162579,0.00338749532236
1929-02-01,0.000709665415662,0.002447632863865,0.008130444454532,0.006783353176901,0.006695118674395,,0.006211974264837,0.003565530561562
1929-03-01,0.000749141387213,-0.004947366819406,0.020490775940734,0.006695118674395,0.006606790649126,,0.006146571542571,0.003737898967207
1929-04-01,0.004700598143671,0.004081966708494,-0.002964737008683,0.006606790649126,0.006518368274168,,0.006070346467765,0.003904665243928
1929-05-01,0.003124785346803,0.004833333333333,0.017954482670166,0.006518368274168,0.006429851325237,,0.006171254962187,0.004065892635775
1929-06-01,-0.001549433477654,-0.005500142927044,0.021995805322035,0.006429851325237,0.006341240182586,,0.006136081846326,0.004221642844521
1929-07-01,0.003975,0.004212244639973,0.091793285997666,0.006341240182586,0.006252535834204,,0.005999243477239,0.00437197595493
1929-08-01,0.002414781490928,-0.001653209809122,0.059456773302475,0.006252535834204,0.006163739880278,,0.006037074505313,0.004516950366857
1929-09-01,0.003211938089019,-0.000821405111061,0.042369772041367,0.006163739880278,0.006074854538889,,0.006018565825066,0.004656622733989
1929-10-01,0.006342614347566,0.005832188133186,-0.102922407629988,0.006074854538889,0.005985882652884,,0.006056488628675,0.004791047909097
1929-11-01,0.004756252967464,0.010971376496784,-0.260850137023114,0.005985882652884,0.005896827697917,,0.005884602325325,0.00492027889558
1929-12-01,0.011028960425382,0.010927042880219,0.043621767799243,0.005896827697917,0.005548001909279,,0.005799259944974,0.005044366805133
1930-01-01,0.004676750312751,0.007174752471612,0.018209303894009,0.005548001909279,0.005472570769584,,0.004929259467093,0.001843805640011
1930-02-01,0.001531538902319,0.007152912361744,0.06614777180992,0.005472570769584,0.005397052991341,,0.004989361463719,0.002079622435036
1930-03-01,0.00941470022989,0.016836588911998,0.041087810191568,0.005397052991341,0.005321455904965,,0.004939379288677,0.002308641463953
1930-04-01,0.005424791293913,0.007014751509285,0.066666978391252,0.005321455904965,0.005245787105048,,0.00508215321654,0.002530939156343
1930-05-01,0.003833333333333,0.00325825665954,-0.056324995739764,0.005245787105048,0.005170054438914,,0.005086157504129,0.002746590824175
1930-06-01,0.00619899981159,0.000304218584868,-0.097291128999699,0.005170054438914,0.005094265995856,,0.004958065233516,0.00295567052982
1930-07-01,0.007760804784434,0.005560762425593,-0.01749765525065,0.005094265995856,0.005018430097027,,0.00500079855856,0.003158250962106
1930-08-01,0.007728868004056,0.007790397227999,-0.008892342225676,0.005018430097027,0.004942555285995,,0.004839819531446,0.003354403320437
1930-09-01,0.007696967287032,0.010761950178612,0.003449060475047,0.004942555285995,0.00486665031996,,0.004890115891333,0.003544197206997
1930-10-01,0.003683333333333,-0.01669672463459,-0.133075047120629,0.00486665031996,0.004790724161637,,0.004896216900235,0.003727700526979
1930-11-01,-0.000278868004056,-0.017598441597198,-0.067630884333276,0.004790724161637,0.004714785971815,,0.004823396505806,0.003904979396786
1930-12-01,-0.000227471451101,-0.02753772935901,-0.061521583451071,0.004714785971815,0.000940994976567,,0.004829196373832,0.004076098060095
1931-01-01,0.01171060124073,0.027249282533624,0.03536143664429,0.000940994976567,0.00099139618397,,0.000741308266034,0.001089878994611
1931-02-01,0.002889331092511,0.007510478816097,0.080948144968032,0.00099139618397,0.001041862462122,,0.000705447464046,0.001041290022993
1931-03-01,0.006873942055424,0.000991231539426,0.023654576650438,0.001041862462122,0.001092396116971,,0.000724954135559,0.000994874177229
1931-04-01,0.002863156573009,-0.014556442933093,-0.090378752619361,0.001092396116971,0.001142999680855,,0.000904170776317,0.000950618242142
1931-05-01,0.006055728345852,-0.024393098995651,-0.091177176310394,0.001142999680855,0.001193675883418,,0.000872085173294,0.00090850898279
1931-06-01,0.004438413519268,-0.008548836734593,-0.026693134484252,0.001193675883418,0.00124442762232,,0.000828172850037,0.000868533137818
1931-07-01,0.003633333333333,0.025726842223196,0.038340726779907,0.00124442762232,0.001295257933751,,0.00078192675065,0.000830677413496
1931-08-01,0.000452626292036,-0.020906624497613,-0.024791151028933,0.001295257933751,0.001346169962805,,0.000769299011994,0.000794928478444
1931-09-01,-0.00817328561726,-0.033908681591303,-0.14286281878977,0.001346169962805,0.001397166933725,,0.000511182166694,0.000761272958996
1931-10-01,-0.030200472561562,-0.05541682681147,-0.126648179837673,0.001397166933725,0.001448252120051,,0.000790758879553,0.000729697435229
1931-11-01,0.00803047523714,0.014614560013161,0.020315578612957,0.001448252120051,0.001499428814701,,0.000789486327152,0.000700188437616
1931-12-01,-0.024775237504449,-0.08248354862491,-0.179584095473987,0.001499428814701,0.005551669551263,,0.000905275255094,0.000672732444304
1932-01-01,0.013610073847808,0.090999495110515,-0.008655950817488,0.005551669551263,0.005459424184052,,0.006776086859455,0.005934362796618
1932-02-01,0.002042470420811,0.024390147968669,-0.000637056122424,0.005459424184052,0.00536721456668,,0.006720194821913,0.006061312580527
1932-03-01,0.023681433830563,0.009978050666917,0.011110898629691,0.00536721456668,0.005275038670648,,0.006860387539969,0.006183234728055
1932-04-01,-0.010400926015604,-0.090849124112966,-0.230287999362543,0.005275038670648,0.005182895012567,,0.00678661721988,0.006300181648383
1932-05-01,-0.010109819164499,-0.023085186193496,-0.112175893280313,0.005182895012567,0.005090782668738,,0.006507412137729,0.006412203583867
1932-06-01,0.000681530683322,0.009166666666667,-0.122770872094572,0.005090782668738,0.004998701290272,,0.006447290084411,0.006519348584457
1932-07-01,0.015946073163338,0.021643716688518,0.060793507324973,0.004998701290272,0.004906651118715,,0.006337523348563,0.00662166248792
1932-08-01,0.031527917683845,0.179742553841103,0.50974478665511,0.004906651118715,0.004814633002184,,0.006245913252789,0.006719188905554
1932-09-01,0.020546174383798,0.048511398407056,0.102797044268447,0.004814633002184,0.004722648411985,,0.006126231106995,0.006811969213146
1932-10-01,0.008631785723264,-0.011207307360757,-0.131577261927433,0.004722648411985,0.004630699459705,,0.006003824851512,0.006900042546912
1932-11-01,0.004652905033738,-0.018002437528831,-0.003566685260446,0.004630699459705,0.004538788914779,,0.005943919756867,0.006983445804137
1932-12-01,0.007009461240427,-0.004985974841499,-0.026514631559244,0.004538788914779,0.002395048667644,,0.005885939873421,0.007062213648273
1933-01-01,0.015729169707041,0.034515595797954,0.045466264630012,0.002395048667644,0.002370043975076,,0.004162546703337,0.00552797834205
1933-02-01,0.000531798015731,-0.017083289170674,-0.11194339445228,0.002370043975076,0.002345016554773,,0.003878862536194,0.005500575458022
1933-03-01,-0.011952971671666,-0.0278180609652,0.003354307116105,0.002345016554773,0.002319966540635,,0.004114388798841,0.005472550678068
1933-04-01,-0.00390490211631,-0.005981187064518,0.111744520054887,0.002319966540635,0.002294894133774,,0.00394636252116,0.005443903796164
1933-05-01,0.015776908839407,0.101294953387046,0.291882587217722,0.002294894133774,0.002269799608029,,0.003899442387165,0.005414634511698
1933-06-01,0.017336448899041,0.053356105108654,0.175133799121015,0.002269799608029,0.002244683315606,,0.003738762315291,0.005384742433359
1933-07-01,0.011684135192678,0.03806051346193,0.084334650043381,0.002244683315606,0.002219545692836,,0.003746928533064,0.005354227082982
1933-08-01,0.008427997767966,-0.005131633253058,-0.046273801903513,0.002219545692836,0.002194387266053,,0.003618046959431,0.005323087899367
1933-09-01,-0.001197147782273,-0.02904210011764,-0.00481167569917,0.002194387266053,0.002169208657588,,0.003545058970384,0.005291324242062
1933-10-01,0.005228400625774,-0.00904954242779,-0.093426795593781,0.002169208657588,0.002144010591878,,0.003456095413716,0.005258935395115
1933-11-01,-0.012177691563208,-0.026667413186771,0.027918125461729,0.002144010591878,0.002118793901705,,0.00342568694971,0.005225920570795
1933-12-01,0.006948420604178,0.022258739558748,0.02310510262895,0.002118793901705,0.001855571635293,,0.003382410475572,0.005192278913286
1934-01-01,0.015707101553476,0.058408820044361,0.060650325422821,0.001855571635293,0.001835764480479,,0.004071732942414,0.006564326530003
1934-02-01,0.015671110317644,0.059616326560532,0.077242899895625,0.001835764480479,0.001815986311883,,0.004043987294534,0.006474118122206
1934-03-01,0.009141061289747,0.005952026715738,-0.047822720562915,0.001815986311883,0.001796236235408,,0.003940419658974,0.006384534075745
1934-04-01,0.008291289910279,0.023608169885479,0.020117529894066,0.001796236235408,0.001776513494711,,0.003834400527085,0.006295563042821
1934-05-01,0.008255782407955,0.002071260009324,-0.097910669011586,0.001776513494711,0.001756817471028,,0.003751012691933,0.006207194082231
1934-06-01,0.009853053666038,0.00430774565927,0.017024419708875,0.001756817471028,0.001737147682974,,0.003661940328624,0.006119416645139
1934-07-01,0.006537197403876,-7.04770852333328E-05,-0.043323828929225,0.001737147682974,0.001717503786364,,0.003566369428636,0.006032220561428
1934-08-01,-1.40268330190187E-05,-0.020783570792105,-0.034949870615129,0.001717503786364,0.001697885574016,,0.003489523356779,0.005945596026613
1934-09-01,0.000836878768733,-0.000323938513415,-0.019952851202851,0.001697885574016,0.001678292975573,,0.003401644374195,0.005859533589281
1934-10-01,0.008190854407393,0.017753407042884,0.012072827016961,0.001678292975573,0.001658726057316,,0.003332205325218,0.005774024139033
1934-11-01,0.006517088108017,0.007503163793284,0.032009047850377,0.001658726057316,0.001639185021983,,0.003260417805365,0.005689058894922
1934-12-01,0.007310746300098,0.015501097133252,0.010571415156353,0.001639185021983,0.001217635924156,,0.003189066717808,0.005604629394337
1935-01-01,0.006456826249651,0.023609331962479,0.004049676025918,0.001217635924156,0.001214307359311,,0.002920530833916,0.004935313770493
1935-02-01,0.009731687629231,0.007196599413416,-0.026061634445636,0.001214307359311,0.001210979108285,,0.002866604902128,0.004862578765242
1935-03-01,0.004724159457234,-0.013268782007638,-0.059015410119992,0.001210979108285,0.001207650594141,,0.002803281479383,0.004790577600832
1935-04-01,0.003883327081746,0.0102871437519,0.079059050540339,0.001207650594141,0.001204321363882,,0.002743986571998,0.004719303383339
1935-05-01,0.003875408079023,0.019132336829559,0.082300506769533,0.001204321363882,0.001200991086634,,0.002685359207411,0.00464874944349
1935-06-01,0.006349940728143,0.017599627901747,0.041571906354515,0.001200991086634,0.001197659551736,,0.002627395952053,0.004578909328385
1935-07-01,0.007154088777022,0.012284873552134,0.055814421001194,0.001197659551736,0.001194326666738,,0.002567466490742,0.004509776793535
1935-08-01,-0.000343270950828,0.011482907194473,0.070830494547467,0.001194326666738,0.001190992455323,,0.002504104461546,0.004441345795192
1935-09-01,0.003827900605923,0.008413395582532,0.024266376376172,0.001190992455323,0.001187657055136,,0.002459358851552,0.004373610482965
1935-10-01,0.008807426213353,0.003856014847858,0.029847092878738,0.001187657055136,0.001184320715539,,0.002401928720036,0.004306565192708
1935-11-01,0.00709793087685,0.012935965332791,0.09689940434526,0.001184320715539,0.001180983795281,,0.002348799058398,0.004240204439669
1935-12-01,0.005394210663092,0.014418603683207,0.003003578732106,0.001180983795281,0.000960476359794,,0.002302280501225,0.004174522911889
1936-01-01,0.008726623588239,0.027581871454221,0.058121700670567,0.000960476359794,0.000967061757324,,0.002128943159213,0.003503841723213
1936-02-01,0.00700461960771,0.019761238219625,0.060219205359759,0.000967061757324,0.000973656734659,,0.002095527544184,0.003461321895076
1936-03-01,0.005288266965042,-0.000664702318537,0.024109789883124,0.000973656734659,0.000980261190268,,0.002062059634526,0.003419292414908
1936-04-01,0.002741666666667,0.000172202235641,0.004258081400117,0.000980261190268,0.000986875075554,,0.002028541291568,0.003377749833189
1936-05-01,0.004424438318452,0.001768381524383,-0.049956787014355,0.000986875075554,0.000993498393624,,0.001994974558909,0.003336690779914
1936-06-01,0.005253000499796,0.007220415323627,0.045703428782811,0.000993498393624,0.001000131198048,,0.00197498785096,0.003296111962035
1936-07-01,0.00354309448165,0.008752585335797,0.062276661107621,0.001000131198048,0.001006773591609,,0.001914079668601,0.00325601016099
1936-08-01,0.004379568164891,0.011853501805256,0.023020967814219,0.001006773591609,0.001013425725051,,0.001903657333711,0.003216382230301
1936-09-01,0.00521071274469,0.013389486108384,0.014509340886918,0.001013425725051,0.001020087795807,,0.001864843838146,0.00317722509326
1936-10-01,0.00265,0.01016774329195,0.055543474451693,0.001020087795807,0.001026760046735,,0.001814559664567,0.003138535740677
1936-11-01,0.005189582016335,0.005364321913774,0.031091325546434,0.001026760046735,0.001033442764836,,0.001785798366926,0.003100311228703
