,NAV,Change
1892-03-01,3961.2431014950835,-0.00251536876344768
1892-04-01,3951.27911433316,-0.002276575540875093
1892-05-01,3942.2837289462987,-0.0020373416849489563
1892-06-01,3934.2519499714203,-0.0017976689750463116
1892-07-01,3927.1794673009413,-0.0015575561874539567
1892-08-01,3921.0626646224046,-0.001316999240253942
1892-09-01,3915.8986280721087,-0.001075991341766402
1892-10-01,3911.6851550530682,-0.000834523141708548
1892-11-01,3908.4207632680987,-0.0005925828843124165
1892-12-01,3906.1047000190947,-0.0003501565626416766
1893-01-01,3904.7369518240175,0.012550984562310932
1893-02-01,3953.745245026246,0.012336145522296248
1893-03-01,4002.5192217269764,0.012121472084867661
1893-04-01,4051.035646742286,0.011906946187191599
1893-05-01,4099.2711101904415,0.011692554066027103
1893-06-01,4147.202059277646,0.011478286079874056
1893-07-01,4194.804830945078,0.011264136542881479
1893-08-01,4242.055685331582,0.011050103569318502
1893-09-01,4288.930840001312,0.010836188927439332
1893-10-01,4335.406504880288,0.010622397901651221
1893-11-01,4381.458917840533,0.010408739161916968
1893-12-01,4427.06438086499,0.010195224639367605
1894-01-01,4472.199296720852,0.0032525236604844052
1894-02-01,4486.745230747838,0.0032360758416010715
1894-03-01,4501.26467859648,0.0032194810237617154
1894-04-01,4515.75641481215,0.00320274145887204
1894-05-01,4530.219215100036,0.0031858593003437495
1894-06-01,4544.651856119059,0.0031688366062536414
1894-07-01,4559.053115283407,0.0031516753423858905
1894-08-01,4573.421770571474,0.003134377385154685
1894-09-01,4587.756600341927,0.003116944524430458
1894-10-01,4602.056383156782,0.00309937846625123
1894-11-01,4616.319897611213,0.0030816808354456595
1894-12-01,4630.5459221699675,0.0030638531781563604
1895-01-01,4644.733235010207,-0.000984375947482132
1895-02-01,4640.161071331192,-0.000852125311023884
1895-03-01,4636.207072635083,-0.0007196118574019787
1895-04-01,4632.870803052244,-0.0005868204096355326
1895-05-01,4630.152139909808,-0.00045373366774733106
1895-06-01,4628.051283997139,-0.00032033246857124316
1895-07-01,4626.568768904662,-0.0001865960521851698
1895-08-01,4625.705469437221,-5.250233430809798e-05
1895-09-01,4625.462609102254,8.197181600877583e-05
1895-10-01,4625.8417666722025,0.00021685029399959424
1895-11-01,4626.844881819301,0.0003521574727744243
1895-12-01,4628.474259819802,0.000487917913473325
1896-01-01,4630.732575323218,0.007322464557787871
1896-02-01,4664.640950482616,0.007216931123360479
1896-03-01,4698.305342937456,0.007111278599146102
1896-04-01,4731.716301174941,0.007005499285968046
1896-05-01,4764.864336344225,0.006899586705187576
1896-06-01,4797.739930971288,0.006793535597153469
1896-07-01,4830.333547978226,0.006687341921916826
1896-08-01,4862.635640010462,0.00658100286217454
1896-09-01,4894.636659075083,0.006474516828363309
1896-10-01,4926.327066492989,0.006367883465878206
1896-11-01,4957.697343167218,0.006261103664340961
1896-12-01,4988.738000169215,0.006154179568890389
1897-01-01,5019.439589644404,0.002726007881579756
1897-02-01,5033.122621526888,0.0027299975254213276
1897-03-01,5046.8630338287985,0.0027339114333821664
1897-04-01,5060.660710379697,0.002737749104665873
1897-05-01,5074.515529708557,0.002741510014570788
1897-06-01,5088.427364852348,0.0027451936111278787
1897-07-01,5102.396083145029,0.0027487993115716
1897-08-01,5116.421545985743,0.002752326498669326
1897-09-01,5130.5036085851225,0.0027557745168953923
1897-10-01,5144.642119688501,0.002759142668477862
1897-11-01,5158.836921274982,0.0027624302093151995
1897-12-01,5173.087848231243,0.0027656363447671316
1898-01-01,5187.394727998984,0.0032156427800086665
1898-02-01,5204.075536403129,0.003200447821602113
1898-03-01,5220.7309086170635,0.003185320635417697
1898-04-01,5237.360610512244,0.003170261149850094
1898-05-01,5253.964411383507,0.0031552692917150437
1898-06-01,5270.542083950509,0.0031403449850373904
1898-07-01,5287.093404352271,0.003125488149842969
1898-08-01,5303.618152134687,0.003110698700988869
1898-09-01,5320.116110231073,0.003095976547015384
1898-10-01,5336.587064935748,0.003081321589022166
1898-11-01,5353.0308058706305,0.0030667337195647475
1898-12-01,5369.447125944863,0.0030522128215837983
1899-01-01,5385.835821307488,0.0009737882841068296
1899-02-01,5391.0804851304,0.001035814869325767
1899-03-01,5396.66464645863,0.001097928860899131
1899-04-01,5402.589800326571,0.0011601303896860518
1899-05-01,5408.857508936938,0.0012224196632948043
1899-06-01,5415.469402711822,0.0012847969196074236
1899-07-01,5422.4271811186545,0.0013472623799895033
1899-08-01,5429.732613268008,0.0014098162022495276
1899-09-01,5437.387538280076,0.001472458433421353
1899-10-01,5445.393865416597,0.0015351889624276355
1899-11-01,5453.7535739748555,0.0015980074727015463
1899-12-01,5462.46871294034,0.0016609133948058586
1900-01-01,5471.541400394371,0.003920613520839183
1900-02-01,5492.993199588588,0.003904458404838415
1900-03-01,5514.440363054442,0.003888297350088758
1900-04-01,5535.882146905329,0.003872129364128404
1900-05-01,5557.317798722715,0.003855953484499318
1900-06-01,5578.74655765317,0.0038397687833311247
1900-07-01,5600.167654535363,0.0038235743719506146
1900-08-01,5621.580312057871,0.0038073694054980185
1900-09-01,5642.98374494855,0.0037911530875728346
1900-10-01,5664.377160196335,0.0037749246749089658
1900-11-01,5685.759757306351,0.0037586834820777003
1900-12-01,5707.130728589201,0.0037424288862427063
1901-01-01,5728.489259485436,0.002673221880228319
1901-02-01,5743.802782314546,0.002695222758569325
1901-03-01,5759.283610294174,0.0027171988329091046
1901-04-01,5774.932728998458,0.002739149936039412
1901-05-01,5790.751135613726,0.002761075816530722
1901-06-01,5806.7398385338165,0.00278297612969576
1901-07-01,5822.8998568958095,0.0028048504284921157
1901-08-01,5839.23222005449,0.002826698154385281
1901-09-01,5855.7379669939455,0.002848518628174187
1901-10-01,5872.418145674635,0.0028703110407953944
1901-11-01,5889.273812314332,0.0028920744441274277
1901-12-01,5906.306030601395,0.002913807741790979
1902-01-01,5923.515870838748,0.002445162749570856
1902-02-01,5937.999831192615,0.0024850117992184077
1902-03-01,5952.755830836885,0.002524936505533558
1902-04-01,5967.786161342693,0.002564938373409822
1902-05-01,5983.093165072225,0.0026050188033396354
1902-06-01,5998.679235269371,0.0026451790757472528
1902-07-01,6014.546816064625,0.0026854203353206684
1902-08-01,6030.698402392223,0.0027257435753287713
1902-09-01,6047.136539817289,0.0027661496219239575
1902-10-01,6063.863824270627,0.0028066391184165826
1902-11-01,6080.882901688577,0.002847212509506428
1902-12-01,6098.196467555108,0.0028878700254695785
1903-01-01,6115.807266343185,0.0055089290242035065
1903-02-01,6149.498814499178,0.005459663648534771
1903-03-01,6183.073009633406,0.0054103140103249365
1903-04-01,6216.525376164288,0.005360879678511602
1903-05-01,6249.851420724319,0.005311360452994267
1903-06-01,6283.046634397444,0.00526175637983847
1903-07-01,6316.106495110807,0.0052120677673228285
1903-08-01,6349.026470188953,0.005162295202765144
1903-09-01,6381.802019078238,0.005112439570107813
1903-10-01,6414.428596249168,0.005062502068238092
1903-11-01,6446.901654284245,0.005012484229987005
1903-12-01,6479.2166471586215,0.00496238794179853
1904-01-01,6511.369033720782,0.0035827234113617835
1904-02-01,6534.697467997909,0.00357659976001352
1904-03-01,6558.069465393712,0.003570430869506207
1904-04-01,6581.484599057319,0.0035642170756198274
1904-05-01,6604.942438848208,0.003557958697302118
1904-06-01,6628.442551243688,0.0035516560386002873
1904-07-01,6651.984499257328,0.0035453093905958616
1904-08-01,6675.567842368643,0.003538919033347499
1904-09-01,6699.192136464404,0.003532485237840217
1904-10-01,6722.85693379192,0.0035260082679525358
1904-11-01,6746.561782924732,0.0035194883824320455
1904-12-01,6770.306228741096,0.0035129258369012537
1905-01-01,6794.089812415774,0.001546487164677838
1905-02-01,6804.596785106343,0.001606636096290552
1905-03-01,6815.529295921998,0.0016669142042582872
1905-04-01,6826.890198514909,0.0017273243025576143
1905-05-01,6838.682451865696,0.0017878693608107685
1905-06-01,6850.909122689701,0.0018485524445489329
1905-07-01,6863.573387495831,0.001909376655304032
1905-08-01,6876.678534293882,0.0019703450706199297
1905-09-01,6890.227963946166,0.0020314606840369886
1905-10-01,6904.225191158975,0.0020927263451380397
1905-11-01,6918.673845109279,0.00215414469969653
1905-12-01,6933.57766970165,0.002215718130007076
1906-01-01,6948.94052345022,0.002939545791622732
1906-02-01,6969.367252322165,0.002981705700128454
1906-03-01,6990.147854384702,0.003023937903311264
1906-04-01,7011.285627431326,0.0030662437508304514
1906-05-01,7032.783938171725,0.0031086244346203375
1906-06-01,7054.646222165331,0.003151080978922939
1906-07-01,7076.875983689027,0.0031936142303112917
1906-08-01,7099.476795536684,0.0032362248477236914
1906-09-01,7122.452298748238,0.003278913292468957
1906-10-01,7145.8062022655795,0.003321679818227725
1906-11-01,7169.542282512612,0.003364524461012144
1906-12-01,7193.664382896386,0.003407447029104158
1907-01-01,7218.176413226259,0.005654295419034128
1907-02-01,7258.990115053344,0.005618894634038805
1907-03-01,7299.777615659358,0.005583366015314268
1907-04-01,7340.534945917982,0.005547710095272363
1907-05-01,7381.258105742151,0.005511927575190053
1907-06-01,7421.9430658347865,0.005476019332417607
1907-07-01,7462.585769547401,0.005439986428262238
1907-08-01,7503.182134853481,0.005403830116518956
1907-09-01,7543.72805644353,0.0053675518526313136
1907-10-01,7584.21940794864,0.005331153303439965
1907-11-01,7624.652044299339,0.005294636357501734
1907-12-01,7665.021804226386,0.0052580031359464275
1908-01-01,7705.324512910106,0.006293954555940537
1908-02-01,7753.821475233137,0.006217075521544965
1908-03-01,7802.0275689252385,0.006140078225399487
1908-04-01,7849.932628515163,0.006062965668516398
1908-05-01,7897.526500542017,0.005985741230604286
1908-06-01,7944.799050536101,0.0059084086685378115
1908-07-01,7991.74017011608,0.005830972115573968
1908-08-01,8038.339784202939,0.005753436081320341
1908-09-01,8084.587858351285,0.005675805452462872
1908-10-01,8130.47440619863,0.005598085494242498
1908-11-01,8175.989497033281,0.005520281852696373
1908-12-01,8221.12326348159,0.00544240055766302
1909-01-01,8265.865909315378,0.000877044596781778
1909-02-01,8273.115442348866,0.000956272298421876
1909-03-01,8281.02679346803,0.0010356175064520903
1909-04-01,8289.602769786745,0.0011150813133202566
1909-05-01,8298.846350930182,0.0011946652775877626
1909-06-01,8308.760694509674,0.001274371360495923
1909-07-01,8319.349141179971,0.0013542018621868184
1909-08-01,8330.61521927914,0.0014341593576562164
1909-09-01,8342.562649050902,0.0015142466325592067
1909-10-01,8355.195346449142,0.0015944666189522758
1909-11-01,8368.51742652388,0.0016748223310623397
1909-12-01,8382.533206387707,0.0017553168011692605
1910-01-01,8397.247207761238,0.005678616926197197
1910-02-01,8444.931957888693,0.005623378629976769
1910-03-01,8492.421007792293,0.005568175389635228
1910-04-01,8539.708297446303,0.005513002755608238
1910-05-01,8586.787732822215,0.005457856598008264
1910-06-01,8633.653188905495,0.00540273312890814
1910-07-01,8680.298513012698,0.005347628924890856
1910-08-01,8726.717528417572,0.0052925409499020295
1910-09-01,8772.90403829495,0.005237466578371832
1910-10-01,8818.851829990783,0.005182403618630742
1910-11-01,8864.554679626695,0.005127350336613541
1910-12-01,8910.006357047208,0.00507230547983612
1911-01-01,8955.200631117434,0.002854874568108597
1911-02-01,8980.76660565152,0.0028719168525791114
1911-03-01,9006.558620615371,0.0028889213928754375
1911-04-01,9032.577860490654,0.002905887660022625
1911-05-01,9058.825517033647,0.0029228151103802597
1911-06-01,9085.302789137131,0.002939703180072418
1911-07-01,9112.010882638278,0.002956551279311293
1911-08-01,9138.951010070441,0.0029733587866418018
1911-09-01,9166.124390356923,0.0029901250430904597
1911-10-01,9193.532248444611,0.003006849346255818
1911-11-01,9221.175814875629,0.0030235309443189056
1911-12-01,9249.05632529491,0.0030401690300067208
1912-01-01,9277.17501989186,0.0017015216335420447
1912-02-01,9292.960333886362,0.0017731024375076314
1912-03-01,9309.437704506037,0.0018447963608825614
1912-04-01,9326.611721305173,0.001916607002099529
1912-05-01,9344.48717063609,0.001988537990261137
1912-06-01,9363.069038374408,0.0020605929529812664
1912-07-01,9382.362512453159,0.0021327754842040214
1912-08-01,9402.372985203634,0.0022050891120578542
1912-09-01,9423.106055500813,0.0022775372667092537
1912-10-01,9444.56753071037,0.0023501232482673775
1912-11-01,9466.763428434124,0.002422850194723272
1912-12-01,9489.699978050105,0.0024957210499370218
1913-01-01,9513.383622042911,0.005768384568368335
1913-02-01,9568.260477321272,0.0057175115637474495
1913-03-01,9622.967117245304,0.0056665568225198765
1913-04-01,9677.496207216414,0.005615519447235047
1913-05-01,9731.840375368582,0.0055643987638907735
1913-06-01,9785.992215923665,0.005513194328863126
1913-07-01,9839.944292710794,0.005461905936194052
1913-08-01,9893.68914285497,0.00541053362522341
1913-09-01,9947.219280639894,0.005359077688557573
1913-10-01,10000.527201549961,0.00530753868034958
1913-11-01,10053.605386496076,0.005255917424892413
1913-12-01,10106.446306229953,0.005204215025504686
1914-01-01,10159.042425951291,0.005053883327569062
1914-02-01,10210.385041091873,0.005011021274520748
1914-03-01,10261.549497753833,0.004968051867596575
1914-04-01,10312.529407900583,0.004924978641228876
1914-05-01,10363.318394971539,0.004881805291559987
1914-06-01,10413.910097550232,0.004838535677153574
1914-07-01,10464.298173095898,0.004795173820029774
1914-08-01,10514.476301740513,0.004751723907044409
1914-09-01,10564.438190153545,0.004708190291612441
1914-10-01,10614.177575476766,0.004664577495774083
1914-11-01,10663.688229331485,0.004620890212624117
1914-12-01,10712.963961900878,0.004577133309095273
1915-01-01,10761.998626090031,0.0032623424375383034
1915-02-01,10797.107950920654,0.0032567699640161205
1915-03-01,10832.271647793452,0.003251234029883462
1915-04-01,10867.4898979957,0.0032457343423594625
1915-05-01,10902.762883172869,0.0032402706793124743
1915-06-01,10938.09078606671,0.0032348428849990106
1915-07-01,10973.473791221491,0.0032294508657518613
1915-08-01,11008.912085656857,0.0032240945856053457
1915-09-01,11044.405859505629,0.003218774061872044
1915-10-01,11079.955306614993,0.0032134893606692093
1915-11-01,11115.56062510949,0.0032082405923980093
1915-12-01,11151.222017914228,0.003203027907174788
1916-01-01,11186.939693236709,0.0022855946576677685
1916-02-01,11212.508502835222,0.0023178224073333305
1916-03-01,11238.49710628551,0.0023501100019725388
1916-04-01,11264.90881074213,0.002382458206663794
1916-05-01,11291.746985185602,0.00241486779318018
1916-06-01,11319.015061308866,0.0024473395276474797
1916-07-01,11346.716534282445,0.002479874158195006
1916-08-01,11374.854963396176,0.0025124724025773677
1916-09-01,11403.433972575029,0.002545134935790432
1916-10-01,11432.457250766609,0.00257786237766165
1916-11-01,11461.928552197585,0.002610655280432033
1916-12-01,11491.851696496315,0.0026435141163109748
1917-01-01,11522.230568678555,0.0011352262292485006
1917-02-01,11535.310907039568,0.0012260735573567695
1917-03-01,11549.454046718578,0.0013170417601478953
1917-04-01,11564.665160005015,0.0014081349298493701
1917-05-01,11580.94976896883,0.0014993572721118916
1917-06-01,11598.313750222896,0.0015907130580564857
1917-07-01,11616.763339356812,0.0016822065764861833
1917-08-01,11636.305135043762,0.0017738420863338176
1917-09-01,11656.946102821725,0.0018656237693928915
1917-10-01,11678.69357854968,0.001957555683381225
1917-11-01,11701.555271538838,0.0020496417153907953
1917-12-01,11725.539267358336,0.0021418855357605527
1918-01-01,11750.654030314083,0.005151527333118593
