,NAV,Change
1963-12-01,7080.446090291333,0.004762432922266797
1964-01-01,7114.166239856072,0.004762432415237176
1964-02-01,7148.046975764149,0.0047624319082714165
1964-03-01,7182.089062763351,0.004762431401370953
1964-04-01,7216.293269243298,0.004762430894535646
1964-05-01,7250.660367252772,0.004762430387763601
1964-06-01,7285.1911325171295,0.0047624298810576855
1964-07-01,7319.886344455846,0.004762429374416605
1964-08-01,7354.746786200073,0.0047624288678390966
1964-09-01,7389.773244610319,0.004762357941171999
1964-10-01,7424.965989905249,0.004762287012271321
1964-11-01,7460.3258090055315,0.004762216081114179
1964-12-01,7495.853492543529,0.004762145147681325
1965-01-01,7531.549834880775,0.004762074211951987
1965-02-01,7567.415634125492,0.004762003273904242
1965-03-01,7603.451692150192,0.004761932333517602
1965-04-01,7639.658814609381,0.0047618613907715246
1965-05-01,7676.037810957337,0.004761790445644408
1965-06-01,7712.5894944659585,0.004761719498116927
1965-07-01,7749.314682242729,0.004761648548166403
1965-08-01,7786.2141952487145,0.004761577595772064
1965-09-01,7823.288858316693,0.0047615066409141425
1965-10-01,7860.539500169358,0.00476143568357111
1965-11-01,7897.966953437584,0.004761364723722013
1965-12-01,7935.572054678804,0.004761293761346045
1966-01-01,7973.3556443954585,0.004761222796422207
1966-02-01,8011.318567053536,0.004761151828929822
1966-03-01,8049.461671101202,0.004761080858847186
1966-04-01,8087.785808987506,0.004761009886154592
1966-05-01,8126.291837181197,0.00476093891083038
1966-06-01,8164.980616189596,0.004760867932853864
1966-07-01,8203.853010577586,0.004760796952203226
1966-08-01,8242.909888986667,0.004760725968859401
1966-09-01,8282.152124154134,-0.039924795017610246
1966-10-01,7951.488898292615,0.005589151780764213
1966-11-01,7995.930976628234,0.005996430817596443
1966-12-01,8043.878023551862,0.006393259851776537
1967-01-01,8095.304625972423,0.00559000239947834
1967-02-01,8140.557398256117,0.005600969580603
1967-03-01,8186.1524126129025,0.006008132558729226
1967-04-01,8235.335901453842,0.005614904565637521
1967-05-01,8281.576526606474,0.006025610314501179
1967-06-01,8331.478079545524,0.005626311082415312
1967-07-01,8378.353566997372,0.0032455390911418284
1967-08-01,8405.54584101847,0.005712909636934057
1967-09-01,8453.565964857315,0.0061227730426579785
1967-10-01,8505.325230661274,0.006123081279436571
1967-11-01,8557.404028356656,0.005724670776245887
1967-12-01,8606.392349118318,0.004939306294756002
1968-01-01,8648.901957023458,0.00616654758670794
1968-02-01,8702.235822514214,0.005768590383844592
1968-03-01,8752.435456397918,0.003295248094375607
1968-04-01,8781.276902656758,0.005731263226340209
1968-05-01,8831.604712049266,0.006140093037849486
1968-06-01,8885.831586654758,0.005742591620723023
1968-07-01,8936.859288667438,0.009035853806868378
1968-08-01,9017.61144269239,0.005802531701021516
1968-09-01,9069.936418956107,0.006210873791498645
1968-10-01,9126.268649351161,0.0062110570078074
1968-11-01,9182.952424200847,0.0062112279832637505
1968-12-01,9239.989835267022,0.006211386859407588
1969-01-01,9297.38298671086,0.005814560481141435
1969-02-01,9351.443182403425,0.005825518129170458
1969-03-01,9405.920184196424,0.006233075884815891
1969-04-01,9464.547998471042,0.005836693134602892
1969-05-01,9519.789660795837,0.0058476258732049246
1969-06-01,9575.457829123776,0.0066510000880524904
1969-07-01,9639.144199988421,0.005848107206697992
1969-08-01,9695.514948650774,0.0016602080440073382
1969-09-01,9711.611520559318,0.0062290840664175175
1969-10-01,9772.10596514127,0.005834024574136114
1969-11-01,9829.116671482967,0.006239878770309176
1969-12-01,9890.449167932245,0.005845237499499494
1970-01-01,9948.261192295537,0.005856195287948681
1970-02-01,10006.52015261314,0.005867144519918063
1970-03-01,10065.229852489994,0.006272119526392955
1970-04-01,10128.36017718543,0.0058783155945119495
1970-05-01,10187.897874761813,0.005495838776199689
1970-06-01,10243.888918949891,0.006304164351326686
1970-07-01,10308.468078291686,0.005911061086509491
1970-08-01,10369.402062810801,0.005921956660254046
1970-09-01,10430.809212419515,0.005932858931638325
1970-10-01,10492.693732019634,0.007905077037391102
1970-11-01,10575.639284301,0.005987327481529764
1970-12-01,10638.959100022641,0.007944899012404236
1971-01-01,10723.48455566942,0.0060413646479797085
1971-02-01,10788.269036167198,0.0056606952606979895
1971-03-01,10849.338139571364,0.006464983088706946
1971-04-01,10919.478927167356,0.00957858350555018
1971-05-01,11024.072067908324,0.005768648486911671
1971-06-01,11087.666064562469,0.01167011566275856
1971-07-01,11217.060409965956,0.008171271889871656
1971-08-01,11308.718060380903,0.005780360635017645
1971-09-01,11374.086529089642,0.0061925724415995516
1971-10-01,11444.521383878051,0.0058125970480339476
1971-11-01,11511.043775090142,0.008962989704964529
1971-12-01,11614.217141939671,0.0167532928396039
1972-01-01,11808.793522821334,0.008971267389726093
1972-02-01,11914.73336706463,0.007338799643816345
1972-03-01,12002.17320805501,0.014422573674247298
1972-04-01,12175.27543539926,0.008688815256615547
1972-05-01,12281.064154355854,0.020493239148766017
1972-06-01,12532.742939072406,0.015379618049980474
1972-07-01,12725.49173859393,0.006374883417301953
1972-08-01,12806.615264855305,0.006363802118861348
1972-09-01,12888.114030213233,0.006750323407106642
1972-10-01,12975.112968024841,0.006729812215417031
1972-11-01,13062.43304177347,0.00551543985854722
1972-12-01,13134.478105621673,0.004731277941093414
1973-01-01,13196.620972150575,1.721244263266347e-05
1973-02-01,13196.848118232003,-0.007903035586090125
1973-03-01,13092.552957929389,-0.009660302505325546
1973-04-01,12966.074935788796,0.0048331271258548044
1973-05-01,13028.741624276823,-0.001692447727008424
1973-06-01,13006.691160129036,-0.0014259264230847381
1973-07-01,12988.144575526905,-0.0009664688630262739
1973-08-01,12975.591938206175,0.003145631176140885
1973-09-01,13016.408364735878,-0.0005775002008308748
1973-10-01,13008.891386291147,0.002897225654582449
1973-11-01,13046.581080153186,-0.03344640563899894
1973-12-01,12610.219837144294,-0.015398940018627334
1974-01-01,12416.035818250404,0.010257701387885123
1974-02-01,12543.395806095303,-0.0018570662228883366
1974-03-01,12520.101889423484,0.009699092909558994
1974-04-01,12641.535520886147,0.009659892751879836
1974-05-01,12763.651398236987,0.005848861076443963
1974-06-01,12838.304222093435,0.012330386370545026
1974-07-01,12996.605473494446,-0.0016835149189111881
1974-08-01,12974.725494284616,0.0008605345041272187
1974-09-01,12985.890693254027,0.013035268857176513
1974-10-01,13155.1652697905,0.0017007151685602137
1974-11-01,13177.538458909748,0.008222415284213896
1974-12-01,13285.889652542604,0.004886330589101917
1975-01-01,13350.808901555256,0.029517870872249226
1975-02-01,13744.89635475144,0.0006642443036571897
1975-03-01,13754.026323859442,0.010605890348195096
1975-04-01,13899.900018896484,0.023770104347947442
1975-05-01,14230.30209277169,0.004817229536431845
1975-06-01,14298.852724325337,0.010929705480723377
1975-07-01,14455.134973314453,0.009315153376469902
1975-08-01,14589.78677266845,0.01023607064853203
1975-09-01,14739.128860820503,0.015044420856341126
1975-10-01,14960.87051845853,0.0057342835256129114
1975-11-01,15046.660391801355,0.013718266091079944
1975-12-01,15253.0744828382,0.024313817878682354
1976-01-01,15623.934957903904,0.007482190739930134
1976-02-01,15740.836219367204,0.0044642665541158545
1976-03-01,15811.10750803514,0.009102042619230758
1976-04-01,15955.020882430515,0.004155529443053099
1976-05-01,16021.322441471983,0.008036113059763582
1976-06-01,16150.071599978579,0.00879211492753203
1976-07-01,16292.064885573462,0.009528483650404087
1976-08-01,16447.30355946697,0.006086446252566166
1976-09-01,16547.409188581307,0.008024946721434063
1976-10-01,16680.20126569744,0.006893580334488622
1976-11-01,16795.187573117964,0.010321292202653182
1976-12-01,16968.535611658484,0.01367863918873684
1977-01-01,17200.642087851593,0.010873157623909772
1977-02-01,17387.66738050526,0.013034770986888477
1977-03-01,17614.311642806337,0.04363742035886102
1977-04-01,18382.954764295457,0.01919320779767991
1977-05-01,18735.78263502193,0.011096963088124337
1977-06-01,18943.69292334989,0.029220361720296354
1977-07-01,19497.23448288839,0.0033600605863274746
1977-08-01,19562.74637201673,0.015545292431768571
1977-09-01,19866.85498513825,0.011933680979977147
1977-10-01,20103.939694606357,0.011801170946920783
1977-11-01,20341.189723648993,0.01846212453095978
1977-12-01,20716.73130143488,0.010974518730621977
1978-01-01,20944.08745713974,0.003276334707174553
1978-02-01,21012.707297785666,0.024107069402790664
1978-03-01,21519.26209095391,0.008135409047907716
1978-04-01,21694.330090472955,0.00447589211354473
1978-05-01,21791.43157143354,0.003313578405238676
1978-06-01,21863.639188507877,0.0057661335313116515
1978-07-01,21989.707851549232,-0.00018472547974182944
1978-08-01,21985.645792216972,0.00671702791622823
1978-09-01,22133.3239887596,0.011486059132830838
1978-10-01,22387.548656900595,0.0037623748207089524
1978-11-01,22471.779006264715,0.005803988165885789
1978-12-01,22602.204945683476,0.005405337101161525
1979-01-01,22724.377482644435,-0.00445592421665334
1979-02-01,22623.119378711148,-0.016480574392979966
1979-03-01,22250.277376789032,-0.031713281376507675
1979-04-01,21544.64806963358,0.0037720379374226176
1979-05-01,21625.915299500655,-0.004898117441388048
1979-06-01,21519.98902658619,0.020051989613732966
1979-07-01,21951.507623034944,-0.014256728455371607
1979-08-01,21638.550939667315,0.009574463747470882
1979-09-01,21845.72846118696,-0.013612482340463364
1979-10-01,21548.353868294496,-0.005405918041986459
1979-11-01,21431.865233342774,0.005080841617895568
1979-12-01,21540.75714616947,0.013206435429459241
1980-01-01,21825.23376452202,-0.022649269145133318
1980-02-01,21330.90817083391,-0.016314675780218234
1980-03-01,20982.901319929148,-0.018219816158083445
1980-04-01,20600.596715416832,0.06862105338515449
1980-05-01,22014.23136239149,0.013041100471707794
1980-06-01,22301.321165395857,-0.0025560461474555454
1980-07-01,22244.317959347878,7.464643000253829e-06
1980-08-01,22244.48400524023,0.009178243462585814
1980-09-01,22448.64929513992,0.016585471013679718
1980-10-01,22820.970717320724,-0.004219263969197931
1980-11-01,22724.683017831012,0.01284120747970619
1980-12-01,23016.495387373536,0.03142470149749964
1981-01-01,23739.781884440326,0.008768420949835048
1981-02-01,23947.942285260367,0.027192446812646508
1981-03-01,24599.14543212464,0.006629162795795664
1981-04-01,24762.217171831646,-0.007418059045906959
1981-05-01,24578.529582743427,0.009210653111242039
1981-06-01,24804.913892714478,0.0023885528435717077
1981-07-01,24864.161740327472,-5.503040912883065e-05
1981-08-01,24862.793455334257,0.013330165474590644
1981-09-01,25194.21860625443,0.017022907326811144
1981-10-01,25623.09745476012,0.030415514205624064
1981-11-01,26402.437139387468,0.022052967226827824
1981-12-01,26984.68922033076,0.009937971176262266
1982-01-01,27252.862284002804,0.007544483913520289
1982-02-01,27458.471065101847,0.017666382630113914
1982-03-01,27943.562921375848,0.0064760049323134995
1982-04-01,28124.52557268109,-0.010370857271828685
1982-05-01,27832.85013212892,-0.011239087901496225
1982-06-01,27520.03428294475,0.015130577393848186
1982-07-01,27936.4282915442,0.005746055440780995
1982-08-01,28096.952557324817,0.0069435398269660185
1982-09-01,28292.044866422977,0.006202263528028507
1982-10-01,28467.51958443134,0.020484992717887545
1982-11-01,29050.676515814735,0.031693425649521885
1982-12-01,29971.39197203702,-0.0036394966164469155
1983-01-01,29862.31119236459,0.016806680389258036
1983-02-01,30364.197512259223,0.005634939331859633
1983-03-01,30535.297923101407,0.010336782013242285
1983-04-01,30850.934641441916,0.0009268882862259051
1983-05-01,30879.53001138019,0.011561645696333438
1983-06-01,31236.548196641063,0.0032798672395818783
1983-07-01,31338.999927748846,0.008411439108299657
1983-08-01,31602.606017356113,0.016971482081649225
1983-09-01,32138.949079113092,0.016487422960691066
1983-10-01,32668.837526092542,0.012090082963651707
1983-11-01,33063.80648210906,0.01234949091818676
1983-12-01,33472.12765998055,0.0059088703034503795
1984-01-01,33669.91012110391,0.007093516633720379
1984-02-01,33908.74818860383,0.017738987525276022
1984-03-01,34510.2550497192,0.00401581824988657
1984-04-01,34648.8419617561,-0.01673583401229948
1984-05-01,34068.964693965754,0.012496024977777583
1984-06-01,34494.69132774857,0.005328803118257
1984-07-01,34678.50674645919,0.01630809230698101
1984-08-01,35244.04703554871,0.010568283083957639
1984-09-01,35616.51610164471,0.013615222862243986
1984-10-01,36101.4429059453,0.015428365516962677
1984-11-01,36658.42916278799,0.008057727548903718
1984-12-01,36953.81279735252,0.006413581753642953
1985-01-01,37190.81909683716,-0.006625445567853065
1985-02-01,36944.41334928719,0.021550661820796905
1985-03-01,37740.589907545414,0.016359824279161838
1985-04-01,38358.019326624766,0.012998805746020924
1985-05-01,38856.62776865368,-0.03226514077567123
1985-06-01,37602.91320363021,0.05008845978115867
1985-07-01,39486.38520928464,0.011140124837876846
1985-08-01,39926.26846991257,0.015045408038433827
1985-09-01,40526.97547049446,-0.027182505698594095
1985-10-01,39425.35072882096,0.025897144320875375
1985-11-01,40446.354726546364,0.031337309015531334
1985-12-01,41713.834643163944,-0.024642310815131185
1986-01-01,40685.90936459611,0.03973714133038826
1986-02-01,42302.651095172434,0.031112714338387013
1986-03-01,43618.80139445299,0.014125488724110933
1986-04-01,44234.93828170957,-0.015271045299961261
1986-05-01,43559.42453536859,-0.013066969891695993
1986-06-01,42990.234846465326,0.03034744361015261
1986-07-01,44294.87857425565,0.013676464609700437
1986-08-01,44900.675913467436,-0.0067252423120295135
1986-09-01,44598.70798797546,0.01082211213531486
1986-10-01,45081.36020691149,0.017467213120167406
1986-11-01,45868.80593339265,0.009464109235810552
1986-12-01,46302.91332326247,0.01949005978463831
1987-01-01,47205.359872135785,0.01623012855054297
1987-02-01,47971.50893113519,0.022001704753891998
1987-03-01,49026.96390723672,0.01638450786452827
1987-04-01,49830.246582948785,0.004891319212502238
1987-05-01,50073.982225423686,-0.019206041131009613
1987-06-01,49112.259263208754,-0.01839205207503832
1987-07-01,48208.984033317036,-0.0003064980132361111
1987-08-01,48194.20807549069,-0.03346551539384771
1987-09-01,46581.36406324606,0.040081439876813535
1987-10-01,48448.41220632702,0.01170900981525709
1987-11-01,49015.69514038452,0.013262805093819309
1987-12-01,49665.78075156951,0.011365323197176754
1988-01-01,50230.24840165122,0.005217116807373514
1988-02-01,50492.30547482602,0.0090358256183826
1988-03-01,50948.54514216665,0.006342027707418843
1988-04-01,51271.66222711095,-0.010255294343000324
1988-05-01,50745.85623951704,-0.006050239005952403
1988-06-01,50438.83168070626,0.003065238136109913
1988-07-01,50593.43871111479,-0.009455704456715243
1988-08-01,50115.04210721355,0.012768578867923326
1988-09-01,50754.939974828805,0.020784469044785446
1988-10-01,51809.85445360558,0.008815470547584994
1988-11-01,52266.582699616,0.0035588944711942576
1988-12-01,52452.593951813884,-0.00026754590754313537
1989-01-01,52438.560474962054,-0.01192941392248202
1989-02-01,51812.99918155713,-0.00012514447068604726
1989-03-01,51806.515071199894,0.002529605840636146
1989-04-01,51937.565134307006,-0.004541384027725062
1989-05-01,51701.696705567134,-0.013295077451926743
1989-06-01,51014.31864347059,0.015021878881473641
1989-07-01,51780.64955935371,0.0025062216466522165
1989-08-01,51910.423344157076,-0.001623093443191425
1989-09-01,51826.16787639388,-0.01869372848417821
1989-10-01,50857.34356573714,-0.0015450673330306166
1989-11-01,50778.765545549,-0.003811076665909568
1989-12-01,50585.24377705467,-0.03360125426461203
1990-01-01,48885.51613886447,-0.0051045164358864996
1990-02-01,48635.97921825684,-0.011063404171192398
1990-03-01,48097.89972290355,-0.004721767975052771
1990-04-01,47870.79260032465,0.02853661599698416
1990-05-01,49236.86302623138,-0.008444404667834075
1990-06-01,48821.08703026317,-0.010305131405199112
1990-07-01,48317.97931307164,-0.020874395686679325
1990-08-01,47309.3706941098,-0.015145961371915423
1990-09-01,46592.824793047184,0.04545819011695391
1990-10-01,48710.85028057545,0.018081096923107172
1990-11-01,49591.595885705494,0.020271523333106143
1990-12-01,50596.89307882854,0.01551673076259764
1991-01-01,51381.991446156666,0.012867942890405666
1991-02-01,52043.17197768112,-0.0033717675673818935
1991-03-01,51867.6944983031,0.0016780551624709565
1991-04-01,51954.73135082144,0.011418167061312703
1991-05-01,52547.95915301074,-0.00391084195519585
1991-06-01,52342.45238969523,0.02126905934720451
1991-07-01,53455.727115949885,0.016133885679126225
1991-08-01,54318.17570613319,0.023750504078780328
1991-09-01,55608.25975979361,0.008943654259520558
1991-10-01,56105.600809058815,0.017025723712953227
1991-11-01,57060.839267183095,0.02178016138336654
1991-12-01,58303.63355509268,0.012937737524520333
1992-01-01,59057.95066275429,0.00988770842896516
1992-02-01,59641.89845931981,0.008103724363619834
1992-03-01,60125.21996495714,0.010762167060118375
1992-04-01,60772.297626746375,0.007973486829707239
1992-05-01,61256.864741484285,0.016253058583493605
1992-06-01,62252.47615276877,0.02152505964380273
1992-07-01,63592.46441493153,0.017580167125379163
1992-08-01,64710.43056726075,0.009759030317186092
1992-09-01,65341.941621004815,0.007514029434678461
1992-10-01,65832.92289366409,0.004473192930288559
1992-11-01,66127.40625893226,0.005306596890991058
1992-12-01,66478.31774739521,0.006544062183068577
1993-01-01,66913.35599255995,0.040366165275791635
1993-02-01,69614.39157971351,-0.013739753519864194
1993-03-01,68657.90699797294,0.0002026982322016199
1993-04-01,68671.82383434809,0.00030879133201212644
1993-05-01,68693.0290983016,0.015260625341399481
1993-06-01,69741.32767893664,0.012024614001159672
1993-07-01,70579.94022420424,0.012714741734182189
1993-08-01,71477.34593576902,0.03053779457005111
1993-09-01,73660.106442368,0.014216490260920991
1993-10-01,74707.29462822434,0.019770607830724044
1993-11-01,76184.30325241332,0.009232899950192709
1993-12-01,76887.70530211799,-0.02804230127819612
1994-01-01,74731.59710544684,-0.006211153908001848
1994-02-01,74267.42765403412,0.005656009978694719
1994-03-01,74687.48496593733,0.0012843617660060536
1994-04-01,74783.41071602673,0.013053995386600185
1994-05-01,75759.63301450797,-0.01302212402463404
1994-06-01,74773.08167733229,-0.001900982187512793
1994-07-01,74630.93938095824,-0.010631034917628452
1994-08-01,73837.53525846386,0.013644806266702447
1994-09-01,74845.03412227641,-0.0028844892871041175
1994-10-01,74629.14442315776,0.007985641542500898
1994-11-01,75225.10601914463,0.007465381160850589
1994-12-01,75786.69010844294,0.00221970440536682
1995-01-01,75954.91415834482,0.013064967178569179
1995-02-01,76947.26261887464,0.03603108373808498
1995-03-01,79719.75588171172,0.025640504700664278
1995-04-01,81763.81065713256,0.03129747913083805
1995-05-01,84322.81181483196,0.003110973503300324
1995-06-01,84585.13784811168,0.0029903410212904695
1995-07-01,84838.0762556104,-0.008388529677612677
1995-08-01,84126.40953514865,0.029993861163460995
1995-09-01,86649.68538292636,-0.0005606124409142427
1995-10-01,86601.10849129938,0.008073285443476227
1995-11-01,87300.2639598711,-0.010903377630532748
1995-12-01,86348.39621467143,-0.004314679202322832
1996-01-01,85975.83058537006,-0.008987715754361846
1996-02-01,85203.10425832358,0.015438875387466706
1996-03-01,86518.54436759317,-0.008596012750419905
1996-04-01,85774.82985706157,0.011806140272494346
1996-05-01,86787.49953020338,0.00034667687174957907
1996-06-01,86817.58674904748,-0.003165070881868318
1996-07-01,86542.80293319399,0.02049363071385377
1996-08-01,88316.37917744869,0.006435990564183105
1996-09-01,88884.78256049757,0.013690220477136148
1996-10-01,90101.63483081308,0.004254773606405504
1996-11-01,90484.99688858521,-0.006266581467268414
1996-12-01,89917.96528401737,0.009446380899040329
1997-01-01,90767.36463375688,0.0014777827449993883
1997-02-01,90901.49907902171,0.0033201775311443083
1997-03-01,91203.30819381122,-0.002652779352856673
1997-04-01,90961.36594092245,-0.0061707647804135355
1997-05-01,90400.0647475959,0.0072807345477621755
1997-06-01,91058.24362212366,0.0122677329148391
1997-07-01,92175.32183457422,0.006482472225831888
1997-08-01,92772.84579827396,0.004522302288666917
1997-09-01,93192.39265115364,0.010525288612798995
1997-10-01,94173.26948032432,-0.002252935771187413
1997-11-01,93961.10315282243,-0.003081222374340691
1997-12-01,93671.58809947022,0.006787412322956803
1998-01-01,94307.3757908475,0.0024687602481210835
1998-02-01,94540.19809130456,0.007122175712976519
1998-03-01,95213.52999405043,0.010772882373998736
1998-04-01,96239.25415308954,0.0011436997881644963
1998-05-01,96349.32296767754,-0.0049269771465680545
1998-06-01,95874.61205532849,0.0041068919717077886
1998-07-01,96268.35872986911,0.00923291357463215
1998-08-01,97157.19616599368,0.019970399766876028
1998-09-01,99097.46421365737,-0.000698563455523925
1998-10-01,99028.23834662262,-0.0067729481171828
1998-11-01,98357.52522616493,-0.02270517963107698
1998-12-01,96124.29994783667,-0.032185687967194725
1999-01-01,93030.47322365057,0.009132834539749918
1999-02-01,93880.1051427568,0.013926411720408512
1999-03-01,95187.51813933007,0.017958926455352783
1999-04-01,96896.98377706186,-0.0011063911749452174
1999-05-01,96789.77780933211,-0.014802527956074315
1999-06-01,95357.04441744725,0.004350955883675491
1999-07-01,95771.93871090525,-0.003408260951011296
1999-08-01,95445.52295199422,0.011727655001495028
1999-09-01,96564.87511661249,-0.003337666327394793
1999-10-01,96242.57378452668,0.0008651600312542749
1999-11-01,96325.8390126701,0.0044142884417875256
1999-12-01,96751.04905046921,0.0051909241325124285
2000-01-01,97253.27640583119,-0.0034794698560782636
2000-02-01,96914.88656217225,0.003922214398445291
2000-03-01,97295.0075256701,0.0035508716222777824
2000-04-01,97640.4896068823,0.007353550067933805
2000-05-01,98358.49383586408,-0.003984990605124796
2000-06-01,97966.53616199394,0.0044804229473259785
2000-07-01,98405.46767868417,-0.011155251453616977
2000-08-01,97307.72994231767,0.00428972903745041
2000-09-01,97725.15373701962,0.002862478343567395
2000-10-01,98004.88987321363,0.01101540918534496
2000-11-01,99084.45383733175,-0.0061985660783845575
2000-12-01,98470.2723028804,0.01592097119151561
2001-01-01,100038.01467143526,0.013625231534923095
2001-02-01,101401.0557836276,0.005755075581783461
2001-03-01,101984.62652373502,0.0010807590158198094
2001-04-01,102094.84732832556,0.004330870553353218
2001-05-01,102537.0068962689,0.002633246773163169
2001-06-01,102807.0121388083,-0.004494658118066807
2001-07-01,102344.92976710442,-0.00016632893901909407
2001-08-01,102327.90684352227,-0.00040787565849008004
2001-09-01,102286.16978113656,0.007223017772933477
2001-10-01,103024.984603391,-0.0011386570837166794
2001-11-01,102907.67447487255,0.0008326095783478934
2001-12-01,102993.35639032583,-0.0032508007364636616
2002-01-01,102658.5455115213,-0.00033565068065616283
2002-02-01,102624.08810084518,0.008163885594789736
2002-03-01,103461.8994153701,0.002579175442608152
2002-04-01,103728.74580558782,0.0008676138325893863
2002-05-01,103818.7423002859,0.005023519934229573
2002-06-01,104340.27782177803,0.0016164510479466448
2002-07-01,104508.93877320609,0.008069872795862222
2002-08-01,105352.31261513641,0.0013875721405442658
2002-09-01,105498.49654906309,0.010330815123881837
2002-10-01,106588.38201275894,0.0005920601506204036
2002-11-01,106651.4887462678,0.005885218230218978
2002-12-01,107279.15603211733,0.005871731918974694
